scenario,ZONE,METRIC_CATEGORY,METRIC_SUBTYPE,METRIC,UNIT,SCENARIO,SCENARIO_SE,BASELINE,BASELINE_SE,net_change,net_change_se,change_prop,change_prop_se,change_pct,change_pct_se
scenario1_restoration,San Joaquin,Biodiversity Support,Riparian landbird habitat,Ash-throated Flycatcher,ha,642177.7777777778,NA,325022.22222222225,NA,317155.5555555555,NA,0.9757965267332146,NA,97.57965267332146,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Riparian landbird habitat,Black-headed Grosbeak,ha,447455.55555555556,NA,153766.6666666667,NA,293688.8888888889,NA,1.9099645928173998,NA,190.99645928174,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Riparian landbird habitat,Common Yellowthroat,ha,1541477.7777777778,NA,1440900,NA,100577.77777777775,NA,0.06980205272938979,NA,6.980205272938979,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Riparian landbird habitat,Lazuli Bunting,ha,2307444.4444444445,NA,2299033.3333333335,NA,8411.111111111008,NA,0.003658542479206191,NA,0.3658542479206191,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Riparian landbird habitat,Nuttall's Woodpecker,ha,424966.6666666667,NA,151944.44444444444,NA,273022.22222222225,NA,1.7968555758683733,NA,179.68555758683732,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Riparian landbird habitat,Song Sparrow,ha,11673211.111111112,NA,11612466.666666668,NA,60744.44444444403,NA,0.005230968250596545,NA,0.5230968250596545,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Riparian landbird habitat,Spotted Towhee,ha,974855.5555555556,NA,547711.1111111111,NA,427144.4444444445,NA,0.7798717896701425,NA,77.98717896701424,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Riparian landbird habitat,Total,ha,13468077.777777778,NA,13249911.111111112,NA,218166.66666666605,NA,0.016465519265538003,NA,1.6465519265538002,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Riparian landbird habitat,Yellow-breasted Chat,ha,54777.77777777778,NA,54944.444444444445,NA,-166.66666666666424,NA,-0.0030333670374114827,NA,-0.3033367037411483,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Riparian landbird habitat,Yellow Warbler,ha,339600,NA,270144.44444444444,NA,69455.55555555556,NA,0.2571052523341423,NA,25.710525233414227,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Cranes (fall),ha,529381.4037323231,NA,538220.7565498202,NA,-8839.3528174971,NA,-0.0164232848880827,NA,-1.64232848880827,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Cranes (winter),ha,1710002.9361235185,NA,1719494.5896931821,NA,-9491.653569663642,NA,-0.00552002526007208,NA,-0.552002526007208,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Dabbling Ducks (fall),ha,184372.63714289293,NA,181116.33923940567,NA,3256.297903487255,NA,0.017979039975973516,NA,1.7979039975973516,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Dabbling Ducks (winter),ha,2116398.0213041003,NA,2095342.6014524677,NA,21055.419851632556,NA,0.010048676448919226,NA,1.0048676448919225,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Diving Ducks (winter),ha,554240.8617813224,NA,562388.0882831698,NA,-8147.2265018473845,NA,-0.014486840442724934,NA,-1.4486840442724933,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Geese (fall),ha,397402.79701909365,NA,416640.6822699666,NA,-19237.885250872932,NA,-0.04617380411835911,NA,-4.617380411835911,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Geese (winter),ha,2573172.9042311823,NA,2564959.753034088,NA,8213.15119709447,NA,0.0032020585069138584,NA,0.32020585069138585,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Herons/Egrets (fall),ha,1297887.3875690831,NA,1308541.2824749947,NA,-10653.894905911526,NA,-0.008141810310913988,NA,-0.8141810310913988,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Herons/Egrets (winter),ha,2365004.554635783,NA,2372467.3236156506,NA,-7462.768979867455,NA,-0.0031455729255289223,NA,-0.3145572925528922,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Shorebirds (fall),ha,414738.5906075645,NA,411014.9118530875,NA,3723.678754477005,NA,0.009059716927759523,NA,0.9059716927759522,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Shorebirds (winter),ha,1816616.0907921228,NA,1800730.2895569296,NA,15885.801235193154,NA,0.008821865954785412,NA,0.8821865954785412,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Total (fall),ha,1375870.736312204,NA,1389933.6701075237,NA,-14062.933795319637,NA,-0.010117701367887394,NA,-1.0117701367887393,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird distributions,Total (winter),ha,3391395.2848770553,NA,3401024.454880092,NA,-9629.170003036503,NA,-0.002831255738023205,NA,-0.2831255738023205,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Cranes (fall),ha,390522.22222222225,NA,396611.1111111111,NA,-6088.888888888876,NA,-0.0153522902367278,NA,-1.53522902367278,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Cranes (winter),ha,1424711.1111111112,NA,1422966.6666666667,NA,1744.4444444444962,NA,0.0012259208070775816,NA,0.12259208070775815,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Dabbling Ducks (fall),ha,113300,NA,109455.55555555556,NA,3844.444444444438,NA,0.03512333773220987,NA,3.5123337732209867,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Dabbling Ducks (winter),ha,1712211.1111111112,NA,1704711.1111111112,NA,7500,NA,0.0043995724267389714,NA,0.43995724267389713,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Diving Ducks (winter),ha,431600,NA,435044.44444444444,NA,-3444.444444444438,NA,-0.007917454155386408,NA,-0.7917454155386408,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Geese (fall),ha,192444.44444444444,NA,191677.77777777778,NA,766.666666666657,NA,0.003999768129383753,NA,0.3999768129383753,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Geese (winter),ha,1404244.4444444445,NA,1406277.7777777778,NA,-2033.3333333332557,NA,-0.0014458973649902661,NA,-0.14458973649902662,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Herons/Egrets (fall),ha,345933.3333333334,NA,345611.1111111111,NA,322.2222222222481,NA,9.323259926057652e-4,NA,0.09323259926057652,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Herons/Egrets (winter),ha,2570455.5555555555,NA,2517600,NA,52855.555555555504,NA,0.020994421494898118,NA,2.099442149489812,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Shorebirds (fall),ha,401211.1111111111,NA,399055.55555555556,NA,2155.555555555562,NA,0.005401642767645847,NA,0.5401642767645847,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Shorebirds (winter),ha,1534144.4444444445,NA,1528500,NA,5644.444444444496,NA,0.0036927997673827256,NA,0.36927997673827256,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Total (fall),ha,647100,NA,650322.2222222222,NA,-3222.222222222248,NA,-0.004954808727297619,NA,-0.4954808727297619,NA
scenario1_restoration,San Joaquin,Biodiversity Support,Waterbird habitat,Total (winter),ha,3877644.4444444445,NA,3837877.777777778,NA,39766.66666666651,NA,0.010361629256909883,NA,1.0361629256909883,NA
scenario1_restoration,San Joaquin,Climate Change Resilience,climate change resilience,Drought,ranking,669688.62875,7211.4886774071765,672721.72625,7300.517996753799,-3033.097499999916,10261.731431161996,-0.004508695619074955,0.015254129339728648,-0.45086956190749555,1.5254129339728648
scenario1_restoration,San Joaquin,Climate Change Resilience,climate change resilience,Flood,ranking,669528.0285909091,7690.429323438247,665246.9714090909,7775.214000443929,4281.057181818178,10936.02560034943,0.0064352899987658255,0.016439218116617603,0.6435289998765825,1.6439218116617602
scenario1_restoration,San Joaquin,Climate Change Resilience,climate change resilience,Heat,ranking,808143.7818214286,8236.786714978993,807258.5861785715,8302.436316006519,885.1956428571139,11695.088891043039,0.001096545342487447,0.014487417829634433,0.1096545342487447,1.4487417829634432
scenario1_restoration,San Joaquin,Climate Change Resilience,climate change resilience,Salinity,ranking,634370.67,0,635866.74,0,-1496.0699999999488,0,-0.002352804299844255,0,-0.2352804299844255,0
scenario1_restoration,San Joaquin,Water Quality,pesticide application rate,Critical Pesticides,kg,74496.3548707163,5759.9908813501,75525.94224456181,5846.07400134662,-1029.587373845512,8206.952917036699,-0.01363223474275353,0.10866914877700722,-1.363223474275353,10.866914877700722
scenario1_restoration,San Joaquin,Water Quality,pesticide application rate,Groundwater Contaminant,kg,8174.867781072768,1207.9513309772408,8278.012164537022,1225.4337238371793,-103.14438346425413,1720.7074793604936,-0.01246004250949574,0.20787300012524357,-1.246004250949574,20.787300012524355
scenario1_restoration,San Joaquin,Water Quality,pesticide application rate,Risk to Aquatic Organisms,kg,233375.45916355803,10267.720020526624,236526.68558608662,10413.826069616473,-3151.226422528591,14624.426410227066,-0.013322921321626796,0.061832703940895864,-1.3322921321626797,6.183270394089586
scenario1_restoration,Solano,Agricultural Livelihoods,livelihoods,Agricultural Jobs,employees,186.22562549346637,10.384122125520372,187.35969168470584,10.412068895310277,-1.1340661912394694,14.705140971728543,-0.006052882458559485,0.07848687137753373,-0.6052882458559485,7.848687137753372
scenario1_restoration,Solano,Agricultural Livelihoods,livelihoods,Annual Wages,annual dollars per employee (thousands),40.014673714076594,0.8911284494247006,40.019539597004204,0.8919181015486685,-0.0048658829276106985,1.2608044310059559,-1.2158767883414006e-4,0.03150472115287055,-0.012158767883414006,3.1504721152870547
scenario1_restoration,Solano,Agricultural Livelihoods,production value,Gross Production Value,USD per year (millions),58367.42876158839,1512.6334808405675,58696.695969773275,1517.9706455298215,-329.26720818488684,2142.9640519733584,-0.005609637863678866,0.036509396902124944,-0.5609637863678866,3.6509396902124944
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird distributions,Ash-throated Flycatcher,ha,881708.180909666,NA,867752.7180410094,NA,13955.462868656614,NA,0.016082303839003463,NA,1.6082303839003462,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird distributions,Black-headed Grosbeak,ha,1078560.271513048,NA,1038096.1780505877,NA,40464.09346246044,NA,0.03897913730734165,NA,3.8979137307341647,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird distributions,Common Yellowthroat,ha,1444406.5374264286,NA,1395865.4883645475,NA,48541.049061881145,NA,0.03477487585050462,NA,3.4774875850504623,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird distributions,Lazuli Bunting,ha,447563.9058435543,NA,443038.90202074416,NA,4525.003822810133,NA,0.010213558678868027,NA,1.0213558678868027,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird distributions,Nuttall's Woodpecker,ha,350321.1982066019,NA,343008.7698185196,NA,7312.428388082306,NA,0.02131848813064224,NA,2.131848813064224,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird distributions,Song Sparrow,ha,2368643.117413132,NA,2343259.1072454634,NA,25384.010167668574,NA,0.010832779904356315,NA,1.0832779904356316,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird distributions,Spotted Towhee,ha,1536629.4067748098,NA,1488736.8962269276,NA,47892.51054788218,NA,0.03216989561369878,NA,3.2169895613698785,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird distributions,Total,ha,2866235.693372952,NA,2817189.7957742214,NA,49045.8975987304,NA,0.017409511305308267,NA,1.7409511305308267,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird distributions,Yellow-breasted Chat,ha,139712.00007375123,NA,142339.4683978831,NA,-2627.468324131856,NA,-0.01845916915178624,NA,-1.845916915178624,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird distributions,Yellow Warbler,ha,372871.13213965466,NA,371102.7918787673,NA,1768.340260887344,NA,0.004765095546532642,NA,0.47650955465326417,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird habitat,Ash-throated Flycatcher,ha,16066.666666666668,NA,12644.444444444445,NA,3422.2222222222226,NA,0.27065026362038663,NA,27.06502636203866,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird habitat,Black-headed Grosbeak,ha,33133.333333333336,NA,25244.444444444445,NA,7888.8888888888905,NA,0.31250000000000006,NA,31.250000000000007,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird habitat,Common Yellowthroat,ha,1846800,NA,1685622.2222222222,NA,161177.77777777775,NA,0.09561915810844658,NA,9.561915810844658,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird habitat,Lazuli Bunting,ha,633544.4444444445,NA,633544.4444444445,NA,0,NA,0,NA,0,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird habitat,Nuttall's Woodpecker,ha,844.4444444444445,NA,11.11111111111111,NA,833.3333333333334,NA,75,NA,7500,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird habitat,Song Sparrow,ha,2034044.4444444445,NA,2013555.5555555557,NA,20488.88888888876,NA,0.010175477320383998,NA,1.0175477320383997,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird habitat,Spotted Towhee,ha,56722.222222222226,NA,46866.66666666667,NA,9855.555555555555,NA,0.21028923660502605,NA,21.028923660502606,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird habitat,Total,ha,3500833.3333333335,NA,3352955.5555555555,NA,147877.77777777798,NA,0.044103709496762455,NA,4.4103709496762455,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird habitat,Yellow-breasted Chat,ha,13700,NA,14522.222222222223,NA,-822.2222222222226,NA,-0.05661820964039788,NA,-5.661820964039788,NA
scenario1_restoration,Solano,Biodiversity Support,Riparian landbird habitat,Yellow Warbler,ha,150244.44444444444,NA,147088.8888888889,NA,3155.555555555533,NA,0.021453391751019634,NA,2.1453391751019635,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Cranes (fall),ha,44357.9477703658,NA,41673.70535342715,NA,2684.2424169386504,NA,0.06441093716467199,NA,6.441093716467199,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Cranes (winter),ha,133097.86513273916,NA,131190.31448831988,NA,1907.5506444192724,NA,0.014540331364089422,NA,1.4540331364089423,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Dabbling Ducks (fall),ha,311856.058576879,NA,258598.32519744008,NA,53257.7333794389,NA,0.2059477119149034,NA,20.59477119149034,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Dabbling Ducks (winter),ha,327811.9177149195,NA,305362.2221880903,NA,22449.695526829164,NA,0.07351824782373077,NA,7.351824782373077,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Diving Ducks (winter),ha,128776.45580280675,NA,113633.1418997841,NA,15143.31390302266,NA,0.13326494057849714,NA,13.326494057849715,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Geese (fall),ha,66804.9148153048,NA,65928.87616327757,NA,876.0386520272295,NA,0.013287632112181879,NA,1.328763211218188,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Geese (winter),ha,284685.6101440214,NA,284586.2914566287,NA,99.31868739268975,NA,3.489932241090609e-4,NA,0.03489932241090609,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Herons/Egrets (fall),ha,1079963.3977042304,NA,1044418.4124310812,NA,35544.985273149214,NA,0.03403328096295387,NA,3.403328096295387,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Herons/Egrets (winter),ha,803923.5994332366,NA,790276.886475583,NA,13646.712957653683,NA,0.01726826785800893,NA,1.7268267858008932,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Shorebirds (fall),ha,477000.87398853566,NA,419805.04271843366,NA,57195.831270102004,NA,0.1362437928323402,NA,13.62437928323402,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Shorebirds (winter),ha,366300.7272285642,NA,341040.0437463023,NA,25260.6834822619,NA,0.07406955266828776,NA,7.406955266828776,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Total (fall),ha,1109837.095354663,NA,1070735.713791185,NA,39101.38156347792,NA,0.03651823793663379,NA,3.6518237936633793,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird distributions,Total (winter),ha,895676.1997636822,NA,874814.1691245966,NA,20862.03063908557,NA,0.02384738539381644,NA,2.384738539381644,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Cranes (fall),ha,0,NA,0,NA,0,NA,NA,NA,NA,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Cranes (winter),ha,0,NA,0,NA,0,NA,NA,NA,NA,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Dabbling Ducks (fall),ha,197044.44444444444,NA,169144.44444444444,NA,27900,NA,0.16494777639098732,NA,16.494777639098732,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Dabbling Ducks (winter),ha,225444.44444444447,NA,203922.22222222222,NA,21522.222222222248,NA,0.10554132839317835,NA,10.554132839317836,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Diving Ducks (winter),ha,112122.22222222223,NA,93911.11111111111,NA,18211.111111111124,NA,0.19391859914813075,NA,19.391859914813075,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Geese (fall),ha,9033.333333333334,NA,8966.666666666668,NA,66.66666666666606,NA,0.007434944237918147,NA,0.7434944237918146,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Geese (winter),ha,8522.222222222223,NA,8300,NA,222.22222222222263,NA,0.026773761713520798,NA,2.67737617135208,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Herons/Egrets (fall),ha,560966.6666666667,NA,387055.55555555556,NA,173911.11111111118,NA,0.44931821443950065,NA,44.931821443950064,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Herons/Egrets (winter),ha,631133.3333333334,NA,601811.1111111111,NA,29322.222222222248,NA,0.048723298192493075,NA,4.872329819249307,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Shorebirds (fall),ha,419666.6666666667,NA,376566.6666666667,NA,43100,NA,0.11445516508807647,NA,11.445516508807648,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Shorebirds (winter),ha,217088.8888888889,NA,197644.44444444444,NA,19444.444444444467,NA,0.09838093096469541,NA,9.83809309646954,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Total (fall),ha,726122.2222222222,NA,572800,NA,153322.22222222225,NA,0.2676714773432651,NA,26.767147734326507,NA
scenario1_restoration,Solano,Biodiversity Support,Waterbird habitat,Total (winter),ha,721888.8888888889,NA,691322.2222222222,NA,30566.666666666628,NA,0.04421478969446626,NA,4.421478969446626,NA
scenario1_restoration,Solano,Climate Change Resilience,climate change resilience,Drought,ranking,188318.61424999998,2210.594984931924,189051.64625,2229.6329552231828,-733.0320000000065,3139.744146013085,-0.00387741664534702,0.016607927571515548,-0.387741664534702,1.6607927571515548
scenario1_restoration,Solano,Climate Change Resilience,climate change resilience,Flood,ranking,222783.47618181817,2184.9673857399407,222291.61888636363,2201.9807360764344,491.85729545453796,3102.064093277079,0.002212666846904279,0.01395494771736945,0.22126668469042793,1.395494771736945
scenario1_restoration,Solano,Climate Change Resilience,climate change resilience,Heat,ranking,250129.00735714284,2365.1780024501845,250285.10657142857,2382.616912988798,-156.09921428572852,3357.2206268481245,-6.236855897023963e-4,0.013413586616127035,-0.06236855897023963,1.3413586616127036
scenario1_restoration,Solano,Climate Change Resilience,climate change resilience,Salinity,ranking,152713.53,0,152039.61,0,673.9200000000128,0,0.004432529128429183,0,0.44325291284291835,0
scenario1_restoration,Solano,Water Quality,pesticide application rate,Critical Pesticides,kg,12226.106421498447,1576.9765889218693,12336.13973903121,1594.8850477750063,-110.03331753276325,2242.880620457526,-0.008919590719665799,0.18181747139467294,-0.8919590719665799,18.181747139467294
scenario1_restoration,Solano,Water Quality,pesticide application rate,Groundwater Contaminant,kg,1561.4936066421135,331.36275531613484,1575.0855178144354,335.215343685106,-13.591911172321943,471.34976636530155,-0.00862931632511095,0.29925907968449517,-0.862931632511095,29.925907968449515
scenario1_restoration,Solano,Water Quality,pesticide application rate,Risk to Aquatic Organisms,kg,31719.501866389262,2180.9800743386418,31977.322661332055,2205.1192550987375,-257.8207949427924,3101.487548559465,-0.008062613548774586,0.0969918132106423,-0.8062613548774586,9.69918132106423
scenario1_restoration,Yolo,Agricultural Livelihoods,livelihoods,Agricultural Jobs,employees,238.94867245285946,12.165319409707111,261.71571535214656,12.812676198124224,-22.767042899287105,17.668040856251594,-0.08699150094465419,0.0676427213305392,-8.699150094465418,6.76427213305392
scenario1_restoration,Yolo,Agricultural Livelihoods,livelihoods,Annual Wages,annual dollars per employee (thousands),38.6478127963758,0.6912884917515959,38.78443657540154,0.6936273109558573,-0.13662377902574008,0.9792847519144009,-0.003522644418467373,0.025249504353600814,-0.3522644418467373,2.5249504353600813
scenario1_restoration,Yolo,Agricultural Livelihoods,production value,Gross Production Value,USD per year (millions),88730.57104042792,1721.1119620610345,95862.78293775971,1804.2262136167524,-7132.211897331785,2493.4832295107635,-0.07440021746460747,0.02604862653685753,-7.440021746460747,2.604862653685753
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird distributions,Ash-throated Flycatcher,ha,1341690.850515581,NA,1248950.7372896292,NA,92740.11322595179,NA,0.07425442049636706,NA,7.425442049636706,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird distributions,Black-headed Grosbeak,ha,1015382.9604218404,NA,925247.3839274711,NA,90135.5764943693,NA,0.09741781285753401,NA,9.741781285753401,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird distributions,Common Yellowthroat,ha,1116553.9473236022,NA,1038398.4779321485,NA,78155.46939145366,NA,0.07526539286449198,NA,7.526539286449198,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird distributions,Lazuli Bunting,ha,433499.0854796022,NA,415915.57262055576,NA,17583.51285904646,NA,0.042276639819610905,NA,4.227663981961091,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird distributions,Nuttall's Woodpecker,ha,618114.0468603828,NA,520893.248432378,NA,97220.79842800478,NA,0.18664246219468117,NA,18.66424621946812,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird distributions,Song Sparrow,ha,1802735.2578773682,NA,1738127.401525817,NA,64607.856351551134,NA,0.03717095553227862,NA,3.7170955532278622,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird distributions,Spotted Towhee,ha,2936913.1469460414,NA,2665419.4191808323,NA,271493.72776520904,NA,0.1018577886134887,NA,10.185778861348869,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird distributions,Total,ha,3192633.4287967947,NA,2965096.082821654,NA,227537.34597514058,NA,0.07673860799769118,NA,7.673860799769118,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird distributions,Yellow-breasted Chat,ha,95639.20498023638,NA,106699.80552483143,NA,-11060.600544595058,NA,-0.10366092506158325,NA,-10.366092506158326,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird distributions,Yellow Warbler,ha,322677.18294589885,NA,318537.67369283986,NA,4139.50925305899,NA,0.012995352182582473,NA,1.2995352182582474,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird habitat,Ash-throated Flycatcher,ha,212366.6666666667,NA,91155.55555555556,NA,121211.11111111112,NA,1.3297172111165285,NA,132.97172111165284,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird habitat,Black-headed Grosbeak,ha,60822.222222222226,NA,28355.55555555556,NA,32466.666666666668,NA,1.1449843260188086,NA,114.49843260188086,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird habitat,Common Yellowthroat,ha,1287488.888888889,NA,1116522.2222222222,NA,170966.66666666674,NA,0.15312428473334866,NA,15.312428473334865,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird habitat,Lazuli Bunting,ha,528488.8888888889,NA,528488.8888888889,NA,0,NA,0,NA,0,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird habitat,Nuttall's Woodpecker,ha,143388.8888888889,NA,25188.88888888889,NA,118200.00000000001,NA,4.692545213939127,NA,469.2545213939127,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird habitat,Song Sparrow,ha,605244.4444444445,NA,619733.3333333334,NA,-14488.888888888876,NA,-0.02337923121055649,NA,-2.337923121055649,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird habitat,Spotted Towhee,ha,675544.4444444445,NA,457611.1111111111,NA,217933.33333333337,NA,0.47624135000607026,NA,47.624135000607026,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird habitat,Total,ha,2474344.4444444445,NA,2195211.111111111,NA,279133.3333333335,NA,0.12715557602660343,NA,12.715557602660343,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird habitat,Yellow-breasted Chat,ha,722.2222222222223,NA,655.5555555555555,NA,66.66666666666674,NA,0.1016949152542374,NA,10.16949152542374,NA
scenario1_restoration,Yolo,Biodiversity Support,Riparian landbird habitat,Yellow Warbler,ha,238666.6666666667,NA,241888.8888888889,NA,-3222.222222222219,NA,-0.013321084060633885,NA,-1.3321084060633885,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Cranes (fall),ha,96591.38386558948,NA,74185.69325537473,NA,22405.690610214748,NA,0.30202171910810394,NA,30.202171910810392,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Cranes (winter),ha,130747.49685016772,NA,125182.95876309276,NA,5564.538087074965,NA,0.044451242741480386,NA,4.445124274148038,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Dabbling Ducks (fall),ha,801539.1767393694,NA,568574.3937780667,NA,232964.78296130267,NA,0.40973491861512934,NA,40.97349186151293,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Dabbling Ducks (winter),ha,874428.2967563615,NA,650091.182446842,NA,224337.11430951953,NA,0.34508561316760145,NA,34.508561316760144,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Diving Ducks (winter),ha,601167.772611228,NA,377948.42737965845,NA,223219.3452315696,NA,0.5906079482303026,NA,59.060794823030264,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Geese (fall),ha,352072.1901856182,NA,294361.6916096588,NA,57710.498575959355,NA,0.19605301987626475,NA,19.605301987626476,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Geese (winter),ha,769663.5678191256,NA,639386.7545163777,NA,130276.8133027479,NA,0.20375275587509986,NA,20.375275587509986,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Herons/Egrets (fall),ha,1037826.9641763634,NA,928576.2230965827,NA,109250.74107978074,NA,0.11765403675258373,NA,11.765403675258373,NA
scenario1_restoration,Yolo,Biodiversity Support,Waterbird distributions,Herons/Egrets (winter),ha,883012.7014050882,NA,748080.9583304657,NA,134931.74307462247,NA,0.18037050879594266,NA,18.037050879594265,NA
