METRIC_CATEGORY,METRIC_SUBTYPE,METRIC,CODE_NAME,SUBCLASS,year,lbs_chm_used,kg_chm_used,CLASS_AREA,SUBCLASS_AREA,SUBCLASS_PROP,rate,UNIT
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,WALNUTS,2016,1303.95817568,591.3642520090704,15670.572605054684,2068.9451960796,0.1320274152210777,0.28582886251875295,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,WALNUTS,2017,1712.21493457,776.5147095555556,15670.572605054684,2068.9451960796,0.1320274152210777,0.3753191292968788,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ORCHARD_DECIDUOUS,WALNUTS,2018,893.49877354,405.2148632834467,15670.572605054684,2068.9451960796,0.1320274152210777,0.19585577426182174,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2014,20039.69362458,9088.296428380952,18787.04088930409,18787.04088930409,1,0.4837534810261224,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2015,10501.8025817,4762.7222592743765,18787.04088930409,18787.04088930409,1,0.25351103919648715,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2016,3677.47040426,1667.787031410431,18787.04088930409,18787.04088930409,1,0.08877326883127942,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2017,1591.5761235,721.8032306122449,18787.04088930409,18787.04088930409,1,0.03842027250939687,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2018,2542.18206224,1152.9170350294785,18787.04088930409,18787.04088930409,1,0.0613676758262586,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,PASTURE_OTHER,MISCELLANEOUS GRASSES,2014,24.764742,11.23117551020408,25493.51021963209,2259.8664479954064,0.08864477384738977,0.0049698403727205165,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,PASTURE_OTHER,MISCELLANEOUS GRASSES,2015,280.1250968,127.04086022675736,25493.51021963209,2259.8664479954064,0.08864477384738977,0.05621609203475178,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,PASTURE_OTHER,MISCELLANEOUS GRASSES,2016,26.778556,12.14446984126984,25493.51021963209,2259.8664479954064,0.08864477384738977,0.005373976790549937,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,PASTURE_OTHER,MISCELLANEOUS GRASSES,2018,6.6672,3.023673469387755,25493.51021963209,2259.8664479954064,0.08864477384738977,0.0013379876815596233,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,CARROTS,2014,1192.175,540.6689342403628,16819.094288195163,502.4016041657746,0.02987090716997738,1.0761688055079563,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,CARROTS,2015,1924.2,872.6530612244898,16819.094288195163,502.4016041657746,0.02987090716997738,1.7369631266872814,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,CARROTS,2016,1690.175,766.5192743764172,16819.094288195163,502.4016041657746,0.02987090716997738,1.5257102445944684,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,CARROTS,2017,940.25,426.41723356009066,16819.094288195163,502.4016041657746,0.02987090716997738,0.8487577070303068,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,CARROTS,2018,1530.395,694.0566893424036,16819.094288195163,502.4016041657746,0.02987090716997738,1.3814778527526153,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,COLE CROPS (MIXTURE OF 22-25),2016,39.551357,17.93712335600907,16819.094288195163,40.30360455464106,0.00239630052986438,0.44505010294280406,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2014,559.02650133,253.52675797278908,16819.094288195163,2579.183283409931,0.15334852395828386,0.09829730194187754,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2015,276.48904718,125.39185813151927,16819.094288195163,2579.183283409931,0.15334852395828386,0.048616885406351985,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2016,270.19118063,122.53568282539683,16819.094288195163,2579.183283409931,0.15334852395828386,0.047509490160541346,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2017,78.01100318,35.379139764172336,16819.094288195163,2579.183283409931,0.15334852395828386,0.013717187138944882,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,"MELONS, SQUASH, AND CUCUMBERS (ALL TYPES)",2018,162.7700714,73.81862648526076,16819.094288195163,2579.183283409931,0.15334852395828386,0.028620930881525165,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,MISCELLANEOUS TRUCK,2014,19.1659574,8.692044172335601,16819.094288195163,797.3454466177341,0.04740715718428238,0.01090122757859401,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,MISCELLANEOUS TRUCK,2015,2.823678,1.2805795918367346,16819.094288195163,797.3454466177341,0.04740715718428238,0.0016060536838441047,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,MISCELLANEOUS TRUCK,2016,24.658937899999998,11.18319179138322,16819.094288195163,797.3454466177341,0.04740715718428238,0.014025529133979869,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,MISCELLANEOUS TRUCK,2017,562.806256,255.24093242630383,16819.094288195163,797.3454466177341,0.04740715718428238,0.320113363046108,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,MISCELLANEOUS TRUCK,2018,502.711814,227.98721723356007,16819.094288195163,797.3454466177341,0.04740715718428238,0.28593280139826577,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,ONIONS & GARLIC,2014,86.72525820000001,39.33118285714286,16819.094288195163,625.1274500074617,0.03716772373683764,0.06291706252328769,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,ONIONS & GARLIC,2015,137.3511874,62.290787936507925,16819.094288195163,625.1274500074617,0.03716772373683764,0.09964494110083377,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,ONIONS & GARLIC,2016,319.30006460000004,144.80728553287983,16819.094288195163,625.1274500074617,0.03716772373683764,0.23164441991973217,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,ONIONS & GARLIC,2017,98.207088,44.5383619047619,16819.094288195163,625.1274500074617,0.03716772373683764,0.07124685038903711,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,ONIONS & GARLIC,2018,621.0983927999999,281.67727564625847,16819.094288195163,625.1274500074617,0.03716772373683764,0.4505917563576776,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,"PEPPERS (CHILI, BELL, ETC)",2014,185.88972044,84.30372809070295,16819.094288195163,189.04428787207345,0.01123986135238912,0.4459469737998717,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,"PEPPERS (CHILI, BELL, ETC)",2015,45.1489757,20.475725941043084,16819.094288195163,189.04428787207345,0.01123986135238912,0.10831179387392566,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,"PEPPERS (CHILI, BELL, ETC)",2016,150.66511122,68.32884862585034,16819.094288195163,189.04428787207345,0.01123986135238912,0.36144360348030496,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,"PEPPERS (CHILI, BELL, ETC)",2017,172.86457718,78.39663364172335,16819.094288195163,189.04428787207345,0.01123986135238912,0.41469982787723514,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,"PEPPERS (CHILI, BELL, ETC)",2018,15.8,7.165532879818594,16819.094288195163,189.04428787207345,0.01123986135238912,0.03790399043777255,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,POTATO OR SWEET POTATO,2014,896.4581443999999,406.55698158730155,16819.094288195163,1444.3910020391058,0.08587804891806107,0.2814729398157067,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,POTATO OR SWEET POTATO,2015,321.4785074,145.79524145124716,16819.094288195163,1444.3910020391058,0.08587804891806107,0.10093890175542637,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,POTATO OR SWEET POTATO,2016,633.9713681000001,287.5153596825397,16819.094288195163,1444.3910020391058,0.08587804891806107,0.19905645997284843,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,POTATO OR SWEET POTATO,2017,472.2949782,214.192733877551,16819.094288195163,1444.3910020391058,0.08587804891806107,0.14829276392276494,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,POTATO OR SWEET POTATO,2018,725.5859472,329.06392163265303,16819.094288195163,1444.3910020391058,0.08587804891806107,0.2278219132963997,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,STRAWBERRIES,2014,2.551734,1.1572489795918368,16819.094288195163,3.4054538743771383,2.024754612837463e-4,0.33982224463501187,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,STRAWBERRIES,2015,0.019746,0.008955102040816326,16819.094288195163,3.4054538743771383,2.024754612837463e-4,0.0026296353940351708,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,STRAWBERRIES,2016,3.7779419999999995,1.7133523809523807,16819.094288195163,3.4054538743771383,2.024754612837463e-4,0.5031201255855374,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,STRAWBERRIES,2017,0.75,0.3401360544217687,16819.094288195163,3.4054538743771383,2.024754612837463e-4,0.09987980074579046,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,STRAWBERRIES,2018,3.85006554,1.7460614693877552,16819.094288195163,3.4054538743771383,2.024754612837463e-4,0.5127250386579122,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,TOMATOES (PROCESSING),2014,3991.8593119999996,1810.3670349206348,16819.094288195163,9950.224136304128,0.5916028512479358,0.1819423371897098,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,TOMATOES (PROCESSING),2015,3136.23489526,1422.3287506848071,16819.094288195163,9950.224136304128,0.5916028512479358,0.1429443931313402,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,TOMATOES (PROCESSING),2016,2164.2195873,981.5054817687075,16819.094288195163,9950.224136304128,0.5916028512479358,0.09864154498667142,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,TOMATOES (PROCESSING),2017,2667.14215388,1209.588278403628,16819.094288195163,9950.224136304128,0.5916028512479358,0.12156392276535317,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,ROW,TOMATOES (PROCESSING),2018,4206.06040858,1907.5103893786845,16819.094288195163,9950.224136304128,0.5916028512479358,0.19170526846917868,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,URBAN,URBAN,2014,0.11,0.04988662131519274,36784.52999989299,36784.52999989299,1,1.3561848232215516e-6,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,URBAN,URBAN,2015,20.02532,9.081777777777777,36784.52999989299,36784.52999989299,1,2.468912278559546e-4,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,VINEYARD,VINEYARD,2014,4374.6339063,1983.960955238095,16192.802764144786,16192.802764144786,1,0.12252115857491437,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,VINEYARD,VINEYARD,2015,7462.20343852,3384.219246494331,16192.802764144786,16192.802764144786,1,0.20899527375136695,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,VINEYARD,VINEYARD,2016,6903.854056300001,3130.999572018141,16192.802764144786,16192.802764144786,1,0.19335748218653134,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,VINEYARD,VINEYARD,2017,9263.28146928,4201.034679945578,16192.802764144786,16192.802764144786,1,0.259438390075855,kg per ha
water quality,pesticide application rate,Reproductive Toxicity,VINEYARD,VINEYARD,2018,9829.78642968,4457.953029333333,16192.802764144786,16192.802764144786,1,0.2753045963855274,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2014,113050.45530629,51270.04775795464,34678.84712333792,34678.84712333792,1,1.478424227184049,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2015,104818.72202966,47536.835387600906,34678.84712333792,34678.84712333792,1,1.3707732329893376,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2016,91868.99785883,41663.94460717914,34678.84712333792,34678.84712333792,1,1.2014224250015637,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2017,100930.17270506,45773.320954675735,34678.84712333792,34678.84712333792,1,1.3199204919321421,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_CORN,"CORN, SORGHUM, OR SUDAN",2018,87754.56840394,39797.990205868475,34678.84712333792,34678.84712333792,1,1.1476157227581396,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,BEANS (DRY),2014,3853.52156373,1747.6288270884352,7964.759359127458,2024.3778301303464,0.2541668541197606,0.8632918228391724,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,BEANS (DRY),2015,5757.59993959,2611.1564351882084,7964.759359127458,2024.3778301303464,0.2541668541197606,1.2898562690839586,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,BEANS (DRY),2016,11892.69798719,5393.513826390023,7964.759359127458,2024.3778301303464,0.2541668541197606,2.664282203704406,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,BEANS (DRY),2017,7595.6608985699995,3444.7441716870744,7964.759359127458,2024.3778301303464,0.2541668541197606,1.7016310495088127,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,BEANS (DRY),2018,10633.09924414,4822.267230902494,7964.759359127458,2024.3778301303464,0.2541668541197606,2.382098420131382,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,SAFFLOWER,2014,3788.76187098,1718.2593519183672,7964.759359127458,4825.305365348758,0.6058319087593089,0.35609339136491663,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,SAFFLOWER,2015,4683.79036034,2124.1679638730157,7964.759359127458,4825.305365348758,0.6058319087593089,0.440214204706501,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,SAFFLOWER,2016,9735.24288764,4415.076139519275,7964.759359127458,4825.305365348758,0.6058319087593089,0.914983779311585,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,SAFFLOWER,2017,10383.11696038,4708.896580671202,7964.759359127458,4825.305365348758,0.6058319087593089,0.9758753538141846,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,SAFFLOWER,2018,5308.494545500001,2407.480519501134,7964.759359127458,4825.305365348758,0.6058319087593089,0.498928116920768,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,SUNFLOWERS,2014,1156.73989022,524.5985896689342,7964.759359127458,863.361146155801,0.10839764357304855,0.6076235790836316,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,SUNFLOWERS,2015,271.8099499,123.26981854875282,7964.759359127458,863.361146155801,0.10839764357304855,0.1427789738947874,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,SUNFLOWERS,2016,424.66152486,192.59026070748297,7964.759359127458,863.361146155801,0.10839764357304855,0.22307033570483192,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,SUNFLOWERS,2017,868.3113296700001,393.791986244898,7964.759359127458,863.361146155801,0.10839764357304855,0.4561150197669827,kg per ha
water quality,pesticide application rate,Total Pesticides,FIELD_OTHER,SUNFLOWERS,2018,837.0570268,379.61769922902494,7964.759359127458,863.361146155801,0.10839764357304855,0.43969745560048595,kg per ha
water quality,pesticide application rate,Total Pesticides,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2014,4651.9843728,2109.743479727891,7866.788538201375,7822.731086244726,0.9943995632089632,0.26969397982216287,kg per ha
water quality,pesticide application rate,Total Pesticides,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2015,3957.205863,1794.6511850340137,7866.788538201375,7822.731086244726,0.9943995632089632,0.22941491472072698,kg per ha
water quality,pesticide application rate,Total Pesticides,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2016,4671.85666516,2118.7558572154194,7866.788538201375,7822.731086244726,0.9943995632089632,0.27084605540652945,kg per ha
water quality,pesticide application rate,Total Pesticides,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2017,1250.0399389,566.9115369160997,7866.788538201375,7822.731086244726,0.9943995632089632,0.07246977183108612,kg per ha
water quality,pesticide application rate,Total Pesticides,GRAIN&HAY_OTHER,MISCELLANEOUS GRAIN AND HAY,2018,4048.1907875,1835.9141893424037,7866.788538201375,7822.731086244726,0.9943995632089632,0.23468967156120507,kg per ha
water quality,pesticide application rate,Total Pesticides,GRAIN&HAY_WHEAT,WHEAT,2014,12642.4782628,5733.550232562357,11561.802557401152,11561.802557401152,1,0.49590452735175733,kg per ha
water quality,pesticide application rate,Total Pesticides,GRAIN&HAY_WHEAT,WHEAT,2015,11198.7902382,5078.8164345578225,11561.802557401152,11561.802557401152,1,0.439275485750851,kg per ha
water quality,pesticide application rate,Total Pesticides,GRAIN&HAY_WHEAT,WHEAT,2016,10301.16901088,4671.731977723355,11561.802557401152,11561.802557401152,1,0.4040660575658076,kg per ha
water quality,pesticide application rate,Total Pesticides,GRAIN&HAY_WHEAT,WHEAT,2017,3728.4111171,1690.889395510204,11561.802557401152,11561.802557401152,1,0.14624790443491884,kg per ha
water quality,pesticide application rate,Total Pesticides,GRAIN&HAY_WHEAT,WHEAT,2018,7776.8796074,3526.929527165533,11561.802557401152,11561.802557401152,1,0.3050501433193746,kg per ha
water quality,pesticide application rate,Total Pesticides,IDLE,IDLE,2014,38146.85895999,17300.162793646257,26609.3100000389,26609.3100000389,1,0.650154505833521,kg per ha
water quality,pesticide application rate,Total Pesticides,IDLE,IDLE,2015,42795.35811612,19408.3256762449,26609.3100000389,26609.3100000389,1,0.7293810202600716,kg per ha
water quality,pesticide application rate,Total Pesticides,IDLE,IDLE,2016,54460.07787652,24698.448016562357,26609.3100000389,26609.3100000389,1,0.9281882174519464,kg per ha
water quality,pesticide application rate,Total Pesticides,IDLE,IDLE,2017,43365.0207914,19666.676095873016,26609.3100000389,26609.3100000389,1,0.7390900438923169,kg per ha
water quality,pesticide application rate,Total Pesticides,IDLE,IDLE,2018,36047.17555055,16347.925419750565,26609.3100000389,26609.3100000389,1,0.6143686333740584,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_CITRUS&SUBTROPICAL,MISCELLANEOUS SUBTROPICAL FRUIT,2016,0.0031209,0.0014153741496598638,639.8735836955395,18.18358486246943,0.0284174645208067,7.783801491097439e-5,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_CITRUS&SUBTROPICAL,MISCELLANEOUS SUBTROPICAL FRUIT,2018,210.0765554,95.2728142403628,639.8735836955395,18.18358486246943,0.0284174645208067,5.239495674860245,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2014,3880.2544338000002,1759.7525776870748,639.8735836955395,621.6899988330701,0.9715825354791934,2.8305949604950706,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2015,5435.132329,2464.912620861678,639.8735836955395,621.6899988330701,0.9715825354791934,3.9648580892219423,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2016,5454.7885857,2473.8270229931973,639.8735836955395,621.6899988330701,0.9715825354791934,3.979197071911469,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2017,6125.5327918,2778.0194067120183,639.8735836955395,621.6899988330701,0.9715825354791934,4.46849621503714,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_CITRUS&SUBTROPICAL,OLIVES,2018,7133.33509549,3235.072605664399,639.8735836955395,621.6899988330701,0.9715825354791934,5.20367484073529,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,ALMONDS,2014,44689.79495753,20267.48070636281,15670.572605054684,8052.1537577694035,0.5138391532146125,2.5170260424805004,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,ALMONDS,2015,224493.10583359,101810.93235083447,15670.572605054684,8052.1537577694035,0.5138391532146125,12.643937934319574,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,ALMONDS,2016,63927.58598582,28992.102487900225,15670.572605054684,8052.1537577694035,0.5138391532146125,3.6005400989674565,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,ALMONDS,2017,69074.28082683,31326.204456612242,15670.572605054684,8052.1537577694035,0.5138391532146125,3.8904130992762096,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,ALMONDS,2018,105272.15940721,47742.47592163718,15670.572605054684,8052.1537577694035,0.5138391532146125,5.9291560193533535,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,APPLES,2014,5721.7640092,2594.9043125623584,15670.572605054684,156.15193352765803,0.00996466035180423,16.617817365051984,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,APPLES,2015,5419.5472226,2457.844545396825,15670.572605054684,156.15193352765803,0.00996466035180423,15.740083967397595,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,APPLES,2016,5363.10631024,2432.247759746032,15670.572605054684,156.15193352765803,0.00996466035180423,15.576161657423384,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,APPLES,2017,3991.112132,1810.0281777777777,15670.572605054684,156.15193352765803,0.00996466035180423,11.591455429895019,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,APPLES,2018,5148.2888028,2334.824853877551,15670.572605054684,156.15193352765803,0.00996466035180423,14.952263485511057,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,2014,254.6803772,115.50130485260772,15670.572605054684,1840.9962237464745,0.11748110743270763,0.062738480048351,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,2016,64.6861119,29.336105170068027,15670.572605054684,1840.9962237464745,0.11748110743270763,0.01593490784590981,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,2017,0.7843127,0.3556973696145124,15670.572605054684,1840.9962237464745,0.11748110743270763,1.9320917937064487e-4,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,MISCELLANEOUS DECIDUOUS,2018,137.5473202,62.37973705215419,15670.572605054684,1840.9962237464745,0.11748110743270763,0.03388368550002228,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,PEARS,2014,46620.8969705,21143.263932199545,15670.572605054684,2224.3721574258957,0.14194581228693612,9.505272695315117,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,PEARS,2015,56392.07608568,25574.637680580498,15670.572605054684,2224.3721574258957,0.14194581228693612,11.497463495576284,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,PEARS,2016,76152.88246328,34536.45463187301,15670.572605054684,2224.3721574258957,0.14194581228693612,15.526383261261255,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,PEARS,2017,71924.09213408,32618.635888471654,15670.572605054684,2224.3721574258957,0.14194581228693612,14.664198964897507,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,PEARS,2018,66738.18940062,30266.752562639456,15670.572605054684,2224.3721574258957,0.14194581228693612,13.606874398960725,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,POMEGRANATES,2014,11.999242800000001,5.441833469387755,15670.572605054684,3.2184144455140804,2.05379505052416e-4,1.690842979210692,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,POMEGRANATES,2015,13.68417,6.205972789115646,15670.572605054684,3.2184144455140804,2.05379505052416e-4,1.9282702380874879,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,POMEGRANATES,2016,40.3107619,18.281524671201815,15670.572605054684,3.2184144455140804,2.05379505052416e-4,5.680289155016419,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,POMEGRANATES,2017,12.3928413,5.62033619047619,15670.572605054684,3.2184144455140804,2.05379505052416e-4,1.7463059172848228,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,POMEGRANATES,2018,18.4102312,8.349311201814057,15670.572605054684,3.2184144455140804,2.05379505052416e-4,2.5942312101698306,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,STONE FRUIT,2014,8746.02408254,3966.4508310839,15670.572605054684,1324.7349220601398,0.08453647198780948,2.9941468025282667,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,STONE FRUIT,2015,11901.64939722,5397.57342277551,15670.572605054684,1324.7349220601398,0.08453647198780948,4.074455449835626,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,STONE FRUIT,2016,29719.94688528,13478.43396157823,15670.572605054684,1324.7349220601398,0.08453647198780948,10.174438476051847,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,STONE FRUIT,2017,19760.81844043,8961.82242196372,15670.572605054684,1324.7349220601398,0.08453647198780948,6.7649929602723,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,STONE FRUIT,2018,15607.21379692,7078.101495201813,15670.572605054684,1324.7349220601398,0.08453647198780948,5.343032313358525,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,WALNUTS,2014,54982.29600481,24935.281634834468,15670.572605054684,2068.9451960796,0.1320274152210777,12.052171165328014,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,WALNUTS,2015,29703.68547389,13471.0591718322,15670.572605054684,2068.9451960796,0.1320274152210777,6.511075884154989,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,WALNUTS,2016,27760.960409924,12590.004721053967,15670.572605054684,2068.9451960796,0.1320274152210777,6.085228716986075,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,WALNUTS,2017,24706.082569989998,11204.572594099773,15670.572605054684,2068.9451960796,0.1320274152210777,5.415596611902083,kg per ha
water quality,pesticide application rate,Total Pesticides,ORCHARD_DECIDUOUS,WALNUTS,2018,19012.41542134,8622.410621922902,15670.572605054684,2068.9451960796,0.1320274152210777,4.167539400396551,kg per ha
water quality,pesticide application rate,Total Pesticides,PASTURE_ALFALFA,ALFALFA & ALFALFA MIXTURES,2014,178039.03013539,80743.3243244399,18787.04088930409,18787.04088930409,1,4.297820226196931,kg per ha
