Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value
2019,237199,BERRIES STRAWBERRIES FRESH MARKET ,79,San Luis Obispo ,3110,45.98,143000,1674.83,Tons ,239500000
2019,237199,BERRIES STRAWBERRIES FRESH MARKET ,83,Santa Barbara ,7040,41.62,293000,1748.15,Tons ,512208000
2019,237199,BERRIES STRAWBERRIES FRESH MARKET ,111,Ventura ,6370,24.96,159000,2843.42,Tons ,452103000
2019,237199,BERRIES STRAWBERRIES FRESH MARKET ,999, State Totals,25809,35.81,924218,2086.7,    ,1928567000
2019,237299,BERRIES STRAWBERRIES PROCESSING ,53,Monterey ,  ,  ,18400,487.01,Tons ,8961000
2019,237299,BERRIES STRAWBERRIES PROCESSING ,79,San Luis Obispo ,874,46,40200,794.3,Tons ,31931000
2019,237299,BERRIES STRAWBERRIES PROCESSING ,83,Santa Barbara ,1490,41.68,62100,949.42,Tons ,58959000
2019,237299,BERRIES STRAWBERRIES PROCESSING ,111,Ventura ,2320,24.91,57800,973.49,Tons ,56268000
2019,237299,BERRIES STRAWBERRIES PROCESSING ,999, State Totals,4684,34.18,178500,874.62,    ,156119000
2019,237999,BERRIES STRAWBERRIES UNSPECIFIED ,59,Orange ,257,14.01,3600,3657.22,Tons ,13166000
2019,237999,BERRIES STRAWBERRIES UNSPECIFIED ,61,Placer ,15,3.47,52,3423.08,Tons ,178000
2019,237999,BERRIES STRAWBERRIES UNSPECIFIED ,65,Riverside ,30,9.73,292,2773.97,Tons ,810000
2019,237999,BERRIES STRAWBERRIES UNSPECIFIED ,71,San Bernardino ,45,7.93,357,3826.33,Tons ,1366000
2019,237999,BERRIES STRAWBERRIES UNSPECIFIED ,73,San Diego ,185,29.14,5390,2466.23,Tons ,13293000
2019,237999,BERRIES STRAWBERRIES UNSPECIFIED ,87,Santa Cruz ,2310,35.58,82200,2200.54,Tons ,180884000
2019,237999,BERRIES STRAWBERRIES UNSPECIFIED ,991,Sum of Others ,128,  ,  ,  ,  ,1077200
2019,237999,BERRIES STRAWBERRIES UNSPECIFIED ,999, State Totals,2970,32.33,91891,2282.02,    ,210774200
2019,937999,BIOMASS FOR ENERGY ,47,Merced ,  ,  ,131000,13.74,Tons ,1800000
2019,937999,BIOMASS FOR ENERGY ,991,Sum of Others ,  ,  ,  ,  ,  ,36000
2019,937999,BIOMASS FOR ENERGY ,999, State Totals,0,  ,131000,13.74,    ,1836000
2019,218889,BIOMASS ORCHARD ,29,Kern ,  ,  ,473000,28.3,Tons ,13384000
2019,218889,BIOMASS ORCHARD ,31,Kings ,  ,  ,16000,9.25,Tons ,148000
2019,218889,BIOMASS ORCHARD ,39,Madera ,  ,  ,5000,175,Cord ,875000
2019,218889,BIOMASS ORCHARD ,77,San Joaquin ,  ,  ,89900,4,Tons ,360000
2019,218889,BIOMASS ORCHARD ,99,Stanislaus ,  ,  ,238000,7.8,Tons ,1856000
2019,218889,BIOMASS ORCHARD ,101,Sutter ,  ,  ,  ,  ,  ,6895000
2019,218889,BIOMASS ORCHARD ,107,Tulare ,  ,  ,  ,  ,  ,1694000
2019,218889,BIOMASS ORCHARD ,999, State Totals,0,  ,821900,20.23,    ,25212000
2019,307189,BROCCOLI FOOD SERVICE ,53,Monterey ,13500,7.85,106000,835,Tons ,88510000
2019,307189,BROCCOLI FOOD SERVICE ,999, State Totals,13500,7.85,106000,835,    ,88510000
2019,307199,BROCCOLI FRESH MARKET ,25,Imperial ,12000,5.85,70200,1503.15,Tons ,105521000
2019,307199,BROCCOLI FRESH MARKET ,53,Monterey ,40500,7.85,318000,1160,Tons ,368880000
2019,307199,BROCCOLI FRESH MARKET ,999, State Totals,52500,7.39,388200,1222.05,    ,474401000
2019,307299,BROCCOLI PROCESSING ,107,Tulare ,368,4.4,1620,680.25,Tons ,1102000
2019,307299,BROCCOLI PROCESSING ,999, State Totals,368,4.4,1620,680.25,    ,1102000
2019,307919,BROCCOLI UNSPECIFIED ,65,Riverside ,4780,5.56,26600,832.97,Tons ,22157000
2019,307919,BROCCOLI UNSPECIFIED ,69,San Benito ,1810,8.12,14700,1193.13,Tons ,17539000
2019,307919,BROCCOLI UNSPECIFIED ,79,San Luis Obispo ,6020,6.58,39600,1203.51,Tons ,47659000
2019,307919,BROCCOLI UNSPECIFIED ,83,Santa Barbara ,12900,6.14,79200,1015.37,Tons ,80417000
2019,307919,BROCCOLI UNSPECIFIED ,85,Santa Clara ,577,9.9,5710,882.31,Tons ,5038000
2019,307919,BROCCOLI UNSPECIFIED ,111,Ventura ,109,10.92,1190,1711.76,Tons ,2037000
2019,307919,BROCCOLI UNSPECIFIED ,991,Sum of Others ,1307,  ,  ,  ,  ,7568160
2019,307919,BROCCOLI UNSPECIFIED ,999, State Totals,27503,6.38,167000,1046.99,    ,182415160
2019,308999,BRUSSELS SPROUTS ,53,Monterey ,4890,9.96,48700,1960,Tons ,95452000
2019,308999,BRUSSELS SPROUTS ,81,San Mateo ,802,11.8,9460,1423.57,Tons ,13467000
2019,308999,BRUSSELS SPROUTS ,87,Santa Cruz ,1060,9.16,9710,1141.4,Tons ,11083000
2019,308999,BRUSSELS SPROUTS ,111,Ventura ,483,10.37,5010,1033.13,Tons ,5176000
2019,308999,BRUSSELS SPROUTS ,991,Sum of Others ,1700,  ,  ,  ,  ,20625178
2019,308999,BRUSSELS SPROUTS ,999, State Totals,8935,10.07,72880,1717.59,    ,145803178
2019,309999,CABBAGE CHINESE & SPECIALTY ,53,Monterey ,720,13.85,9970,1033.6,Tons ,10305000
2019,309999,CABBAGE CHINESE & SPECIALTY ,71,San Bernardino ,825,21.94,18100,301.16,Tons ,5451000
2019,309999,CABBAGE CHINESE & SPECIALTY ,991,Sum of Others ,653,  ,  ,  ,  ,5549890
2019,309999,CABBAGE CHINESE & SPECIALTY ,999, State Totals,2198,18.17,28070,561.31,    ,21305890
2019,310999,CABBAGE HEAD ,25,Imperial ,1920,18.07,34700,389.25,Tons ,13507000
2019,310999,CABBAGE HEAD ,53,Monterey ,5370,26.82,144000,449.17,Tons ,64680000
2019,310999,CABBAGE HEAD ,65,Riverside ,616,11.3,6960,488.22,Tons ,3398000
2019,310999,CABBAGE HEAD ,79,San Luis Obispo ,1090,19.17,20900,451,Tons ,9426000
2019,310999,CABBAGE HEAD ,83,Santa Barbara ,2370,24.51,58100,382.1,Tons ,22200000
2019,310999,CABBAGE HEAD ,85,Santa Clara ,456,30.92,14100,637.59,Tons ,8990000
2019,310999,CABBAGE HEAD ,111,Ventura ,3150,28.29,89100,385.9,Tons ,34384000
2019,310999,CABBAGE HEAD ,991,Sum of Others ,804,  ,  ,  ,  ,7262010
2019,310999,CABBAGE HEAD ,999, State Totals,15776,24.57,367860,425.66,    ,163847010
2019,218819,CACTUS FRUITS ,991,Sum of Others ,  ,  ,  ,  ,  ,1070
2019,218819,CACTUS FRUITS ,999, State Totals,0,  ,0,  ,    ,1070
2019,313189,CARROTS FOOD SERVICE ,53,Monterey ,1400,30,42000,360,Tons ,15120000
2019,313189,CARROTS FOOD SERVICE ,999, State Totals,1400,30,42000,360,    ,15120000
2019,313199,CARROTS FRESH MARKET ,25,Imperial ,4300,20.63,88700,233.82,Tons ,20740000
2019,313199,CARROTS FRESH MARKET ,53,Monterey ,1290,18.22,23500,640,Tons ,15040000
2019,313199,CARROTS FRESH MARKET ,999, State Totals,5590,20.07,112200,318.89,    ,35780000
2019,313299,CARROTS PROCESSING ,25,Imperial ,10000,35.6,356000,126.57,Tons ,45058000
2019,313299,CARROTS PROCESSING ,991,Sum of Others ,266,  ,  ,  ,  ,3398000
2019,313299,CARROTS PROCESSING ,999, State Totals,10266,35.6,356000,126.57,    ,48456000
2019,313999,CARROTS UNSPECIFIED ,65,Riverside ,4810,46.99,226000,148.06,Tons ,33462000
2019,313999,CARROTS UNSPECIFIED ,69,San Benito ,800,29,23200,166.9,  ,3872000
2019,313999,CARROTS UNSPECIFIED ,71,San Bernardino ,4,33.25,133,827.07,Tons ,110000
2019,313999,CARROTS UNSPECIFIED ,77,San Joaquin ,1130,18.94,21400,597.43,Tons ,12785000
2019,313999,CARROTS UNSPECIFIED ,93,Siskiyou ,357,29.69,10600,120.47,Tons ,1277000
2019,313999,CARROTS UNSPECIFIED ,111,Ventura ,314,42.04,13200,263.94,Tons ,3484000
2019,313999,CARROTS UNSPECIFIED ,991,Sum of Others ,33244,  ,  ,  ,  ,367550500
2019,313999,CARROTS UNSPECIFIED ,999, State Totals,40659,39.72,294533,186.7,    ,422540500
2019,409999,CATTLE & CALVES UNSPECIFIED ,1,Alameda ,  ,  ,  ,  ,  ,14657000
2019,409999,CATTLE & CALVES UNSPECIFIED ,3,Alpine ,  ,  ,  ,  ,  ,1329000
2019,409999,CATTLE & CALVES UNSPECIFIED ,5,Amador ,  ,  ,  ,  ,  ,11778000
2019,409999,CATTLE & CALVES UNSPECIFIED ,7,Butte ,  ,  ,  ,  ,  ,11429000
2019,409999,CATTLE & CALVES UNSPECIFIED ,9,Calaveras ,  ,  ,  ,  ,  ,7231000
2019,409999,CATTLE & CALVES UNSPECIFIED ,11,Colusa ,  ,  ,  ,  ,  ,17982000
2019,409999,CATTLE & CALVES UNSPECIFIED ,13,Contra Costa ,  ,  ,  ,  ,  ,20326000
2019,409999,CATTLE & CALVES UNSPECIFIED ,17,El Dorado ,  ,  ,  ,  ,  ,7848000
2019,409999,CATTLE & CALVES UNSPECIFIED ,21,Glenn ,  ,  ,  ,  ,  ,2320000
2019,409999,CATTLE & CALVES UNSPECIFIED ,23,Humboldt ,  ,  ,  ,  ,  ,51638000
2019,409999,CATTLE & CALVES UNSPECIFIED ,27,Inyo ,  ,  ,  ,  ,  ,9403000
2019,409999,CATTLE & CALVES UNSPECIFIED ,29,Kern ,  ,  ,  ,  ,  ,269644000
2019,409999,CATTLE & CALVES UNSPECIFIED ,31,Kings ,  ,  ,  ,  ,  ,179027000
2019,409999,CATTLE & CALVES UNSPECIFIED ,33,Lake ,  ,  ,  ,  ,  ,1429000
2019,409999,CATTLE & CALVES UNSPECIFIED ,39,Madera ,  ,  ,  ,  ,  ,59156000
2019,409999,CATTLE & CALVES UNSPECIFIED ,41,Marin ,  ,  ,  ,  ,  ,14750000
2019,409999,CATTLE & CALVES UNSPECIFIED ,43,Mariposa ,  ,  ,  ,  ,  ,28557000
2019,409999,CATTLE & CALVES UNSPECIFIED ,45,Mendocino ,  ,  ,  ,  ,  ,17584000
2019,409999,CATTLE & CALVES UNSPECIFIED ,47,Merced ,  ,  ,  ,  ,  ,297451000
2019,409999,CATTLE & CALVES UNSPECIFIED ,49,Modoc ,  ,  ,  ,  ,  ,37500000
2019,409999,CATTLE & CALVES UNSPECIFIED ,51,Mono ,  ,  ,  ,  ,  ,10191000
2019,409999,CATTLE & CALVES UNSPECIFIED ,53,Monterey ,  ,  ,  ,  ,  ,23625000
2019,409999,CATTLE & CALVES UNSPECIFIED ,55,Napa ,  ,  ,  ,  ,  ,1953000
2019,409999,CATTLE & CALVES UNSPECIFIED ,61,Placer ,  ,  ,  ,  ,  ,12925000
2019,409999,CATTLE & CALVES UNSPECIFIED ,63,Plumas ,  ,  ,  ,  ,  ,301000
2019,409999,CATTLE & CALVES UNSPECIFIED ,65,Riverside ,  ,  ,  ,  ,  ,11500000
2019,409999,CATTLE & CALVES UNSPECIFIED ,67,Sacramento ,  ,  ,  ,  ,  ,15955000
2019,409999,CATTLE & CALVES UNSPECIFIED ,71,San Bernardino ,  ,  ,  ,  ,  ,42999000
2019,409999,CATTLE & CALVES UNSPECIFIED ,73,San Diego ,  ,  ,  ,  ,  ,12949000
2019,409999,CATTLE & CALVES UNSPECIFIED ,77,San Joaquin ,  ,  ,  ,  ,  ,102616000
2019,409999,CATTLE & CALVES UNSPECIFIED ,79,San Luis Obispo ,  ,  ,  ,  ,  ,35446000
2019,409999,CATTLE & CALVES UNSPECIFIED ,81,San Mateo ,  ,  ,  ,  ,  ,2208000
2019,409999,CATTLE & CALVES UNSPECIFIED ,83,Santa Barbara ,  ,  ,  ,  ,  ,22245000
2019,409999,CATTLE & CALVES UNSPECIFIED ,85,Santa Clara ,  ,  ,  ,  ,  ,525000
2019,409999,CATTLE & CALVES UNSPECIFIED ,91,Sierra ,  ,  ,  ,  ,  ,254000
2019,409999,CATTLE & CALVES UNSPECIFIED ,95,Solano ,  ,  ,  ,  ,  ,36967000
2019,409999,CATTLE & CALVES UNSPECIFIED ,97,Sonoma ,  ,  ,  ,  ,  ,19094000
2019,409999,CATTLE & CALVES UNSPECIFIED ,101,Sutter ,  ,  ,  ,  ,  ,4991000
2019,409999,CATTLE & CALVES UNSPECIFIED ,105,Trinity ,  ,  ,  ,  ,  ,3227000
2019,409999,CATTLE & CALVES UNSPECIFIED ,107,Tulare ,  ,  ,  ,  ,  ,595222000
2019,409999,CATTLE & CALVES UNSPECIFIED ,113,Yolo ,  ,  ,  ,  ,  ,16046000
2019,409999,CATTLE & CALVES UNSPECIFIED ,991,Sum of Others ,252,  ,  ,  ,  ,622900
2019,409999,CATTLE & CALVES UNSPECIFIED ,999, State Totals,252,  ,0,  ,    ,2032900900
2019,404199,CATTLE BEEF BULLS BREEDING ,19,Fresno ,  ,  ,  ,  ,  ,1355000
2019,404199,CATTLE BEEF BULLS BREEDING ,999, State Totals,0,  ,0,  ,    ,1355000
2019,404299,CATTLE BEEF COW BREEDING ,19,Fresno ,  ,  ,  ,  ,  ,2251000
2019,404299,CATTLE BEEF COW BREEDING ,89,Shasta ,  ,  ,  ,  ,  ,4131000
2019,404299,CATTLE BEEF COW BREEDING ,991,Sum of Others ,1,  ,  ,  ,  ,5014000
2019,404299,CATTLE BEEF COW BREEDING ,999, State Totals,1,  ,0,  ,    ,11396000
2019,404499,CATTLE BEEF COWS CULL ,49,Modoc ,  ,  ,  ,  ,  ,2302000
2019,404499,CATTLE BEEF COWS CULL ,63,Plumas ,  ,  ,  ,  ,  ,457000
2019,404499,CATTLE BEEF COWS CULL ,89,Shasta ,  ,  ,  ,  ,  ,1456000
2019,404499,CATTLE BEEF COWS CULL ,91,Sierra ,  ,  ,  ,  ,  ,179000
2019,404499,CATTLE BEEF COWS CULL ,99,Stanislaus ,  ,  ,  ,  ,  ,11104000
2019,404499,CATTLE BEEF COWS CULL ,109,Tuolumne ,  ,  ,  ,  ,  ,296000
2019,404499,CATTLE BEEF COWS CULL ,999, State Totals,0,  ,0,  ,    ,15794000
2019,401499,CATTLE BULLS ,35,Lassen ,  ,  ,  ,  ,  ,1741000
2019,401499,CATTLE BULLS ,69,San Benito ,  ,  ,  ,  ,  ,244000
2019,401499,CATTLE BULLS ,93,Siskiyou ,  ,  ,  ,  ,  ,1607000
2019,401499,CATTLE BULLS ,999, State Totals,0,  ,0,  ,    ,3592000
2019,401999,CATTLE CALVES EXCLUDED UNSPECIFIED ,103,Tehama ,  ,  ,  ,  ,  ,4664000
2019,401999,CATTLE CALVES EXCLUDED UNSPECIFIED ,999, State Totals,0,  ,0,  ,    ,4664000
2019,402999,CATTLE CALVES ONLY ,15,Del Norte ,  ,  ,  ,  ,  ,3647000
2019,402999,CATTLE CALVES ONLY ,19,Fresno ,  ,  ,  ,  ,  ,24837000
2019,402999,CATTLE CALVES ONLY ,21,Glenn ,  ,  ,  ,  ,  ,2973000
2019,402999,CATTLE CALVES ONLY ,35,Lassen ,  ,  ,  ,  ,  ,4563000
2019,402999,CATTLE CALVES ONLY ,69,San Benito ,  ,  ,  ,  ,  ,12063000
2019,402999,CATTLE CALVES ONLY ,103,Tehama ,  ,  ,  ,  ,  ,4970000
2019,402999,CATTLE CALVES ONLY ,109,Tuolumne ,  ,  ,  ,  ,  ,7025000
2019,402999,CATTLE CALVES ONLY ,999, State Totals,0,  ,0,  ,    ,60078000
2019,401199,CATTLE COWS ,15,Del Norte ,  ,  ,  ,  ,  ,10000000
2019,401199,CATTLE COWS ,69,San Benito ,  ,  ,  ,  ,  ,2465000
2019,401199,CATTLE COWS ,93,Siskiyou ,  ,  ,  ,  ,  ,23436000
2019,401199,CATTLE COWS ,999, State Totals,0,  ,0,  ,    ,35901000
2019,403299,CATTLE DAIRY COWS BREEDING ,19,Fresno ,  ,  ,  ,  ,  ,119515000
2019,403299,CATTLE DAIRY COWS BREEDING ,999, State Totals,0,  ,0,  ,    ,119515000
2019,403399,CATTLE DAIRY HEIFERS REPLACEMENT ,39,Madera ,  ,  ,  ,  ,  ,28044000
2019,403399,CATTLE DAIRY HEIFERS REPLACEMENT ,71,San Bernardino ,  ,  ,  ,  ,  ,29283000
2019,403399,CATTLE DAIRY HEIFERS REPLACEMENT ,99,Stanislaus ,  ,  ,  ,  ,  ,96496000
2019,403399,CATTLE DAIRY HEIFERS REPLACEMENT ,103,Tehama ,  ,  ,  ,  ,  ,1613000
2019,403399,CATTLE DAIRY HEIFERS REPLACEMENT ,999, State Totals,0,  ,0,  ,    ,155436000
2019,401299,CATTLE HEIFERS ,35,Lassen ,  ,  ,  ,  ,  ,7524000
2019,401299,CATTLE HEIFERS ,63,Plumas ,  ,  ,  ,  ,  ,3913000
2019,401299,CATTLE HEIFERS ,91,Sierra ,  ,  ,  ,  ,  ,824000
2019,401299,CATTLE HEIFERS ,999, State Totals,0,  ,0,  ,    ,12261000
2019,404699,CATTLE HEIFERS & STEERS FED ,19,Fresno ,  ,  ,  ,  ,  ,140300000
2019,404699,CATTLE HEIFERS & STEERS FED ,25,Imperial ,  ,  ,  ,  ,  ,449021000
2019,404699,CATTLE HEIFERS & STEERS FED ,49,Modoc ,  ,  ,  ,  ,  ,7428000
2019,404699,CATTLE HEIFERS & STEERS FED ,57,Nevada ,  ,  ,  ,  ,  ,6109000
2019,404699,CATTLE HEIFERS & STEERS FED ,59,Orange ,  ,  ,  ,  ,  ,663000
2019,404699,CATTLE HEIFERS & STEERS FED ,85,Santa Clara ,  ,  ,  ,  ,  ,3489000
2019,404699,CATTLE HEIFERS & STEERS FED ,89,Shasta ,  ,  ,  ,  ,  ,1521000
2019,404699,CATTLE HEIFERS & STEERS FED ,93,Siskiyou ,  ,  ,  ,  ,  ,20815000
2019,404699,CATTLE HEIFERS & STEERS FED ,99,Stanislaus ,  ,  ,  ,  ,  ,30709000
2019,404699,CATTLE HEIFERS & STEERS FED ,103,Tehama ,  ,  ,  ,  ,  ,5381000
2019,404699,CATTLE HEIFERS & STEERS FED ,999, State Totals,0,  ,0,  ,    ,665436000
2019,403499,CATTLE MILK COWS ,21,Glenn ,  ,  ,  ,  ,  ,18819000
2019,403499,CATTLE MILK COWS ,23,Humboldt ,  ,  ,  ,  ,  ,26820000
2019,403499,CATTLE MILK COWS ,35,Lassen ,  ,  ,  ,  ,  ,6428000
2019,403499,CATTLE MILK COWS ,999, State Totals,0,  ,0,  ,    ,52067000
2019,403599,CATTLE MILK COWS CULL ,19,Fresno ,  ,  ,  ,  ,  ,21131000
2019,403599,CATTLE MILK COWS CULL ,57,Nevada ,  ,  ,  ,  ,  ,3686000
2019,403599,CATTLE MILK COWS CULL ,71,San Bernardino ,  ,  ,  ,  ,  ,28771000
2019,403599,CATTLE MILK COWS CULL ,99,Stanislaus ,  ,  ,  ,  ,  ,60168000
2019,403599,CATTLE MILK COWS CULL ,999, State Totals,0,  ,0,  ,    ,113756000
2019,401599,CATTLE STEERS ,35,Lassen ,  ,  ,  ,  ,  ,9890000
2019,401599,CATTLE STEERS ,63,Plumas ,  ,  ,  ,  ,  ,6130000
2019,401599,CATTLE STEERS ,91,Sierra ,  ,  ,  ,  ,  ,2390000
2019,401599,CATTLE STEERS ,999, State Totals,0,  ,0,  ,    ,18410000
2019,404599,CATTLE STOCKERS FEEDERS ,19,Fresno ,  ,  ,  ,  ,  ,37675000
2019,404599,CATTLE STOCKERS FEEDERS ,21,Glenn ,  ,  ,  ,  ,  ,8009000
2019,404599,CATTLE STOCKERS FEEDERS ,53,Monterey ,  ,  ,  ,  ,  ,58636000
2019,404599,CATTLE STOCKERS FEEDERS ,69,San Benito ,  ,  ,  ,  ,  ,5262000
2019,404599,CATTLE STOCKERS FEEDERS ,89,Shasta ,  ,  ,  ,  ,  ,10538000
2019,404599,CATTLE STOCKERS FEEDERS ,103,Tehama ,  ,  ,  ,  ,  ,10983000
2019,404599,CATTLE STOCKERS FEEDERS ,999, State Totals,0,  ,0,  ,    ,131103000
2019,314189,CAULIFLOWER FOOD SERVICE ,53,Monterey ,2850,9.75,27800,692.99,Tons ,19265000
2019,314189,CAULIFLOWER FOOD SERVICE ,999, State Totals,2850,9.75,27800,692.99,    ,19265000
2019,314199,CAULIFLOWER FRESH MARKET ,25,Imperial ,4820,7.88,38000,984.5,Tons ,37411000
2019,314199,CAULIFLOWER FRESH MARKET ,53,Monterey ,16100,9.75,157000,1230,Tons ,193110000
2019,314199,CAULIFLOWER FRESH MARKET ,999, State Totals,20920,9.32,195000,1182.16,    ,230521000
2019,314999,CAULIFLOWER UNSPECIFIED ,65,Riverside ,1690,5.72,9670,1301.34,Tons ,12584000
2019,314999,CAULIFLOWER UNSPECIFIED ,79,San Luis Obispo ,3500,11.4,39900,785.44,Tons ,31339000
2019,314999,CAULIFLOWER UNSPECIFIED ,83,Santa Barbara ,11100,9.55,106000,861.11,Tons ,91278000
2019,314999,CAULIFLOWER UNSPECIFIED ,991,Sum of Others ,782,  ,  ,  ,  ,5099220
2019,314999,CAULIFLOWER UNSPECIFIED ,999, State Totals,17072,9.55,155570,869.07,    ,140300220
2019,316189,CELERY FOOD SERVICE ,53,Monterey ,700,35.57,24900,487.99,Tons ,12151000
2019,316189,CELERY FOOD SERVICE ,999, State Totals,700,35.57,24900,487.99,    ,12151000
2019,316199,CELERY FRESH MARKET ,53,Monterey ,9310,35.45,330000,528,Tons ,174240000
2019,316199,CELERY FRESH MARKET ,999, State Totals,9310,35.45,330000,528,    ,174240000
2019,316999,CELERY UNSPECIFIED ,65,Riverside ,931,15.57,14500,547.52,Tons ,7939000
2019,316999,CELERY UNSPECIFIED ,69,San Benito ,775,33.55,26000,594.15,Tons ,15448000
2019,316999,CELERY UNSPECIFIED ,79,San Luis Obispo ,736,26.49,19500,695.44,Tons ,13561000
2019,316999,CELERY UNSPECIFIED ,83,Santa Barbara ,4210,30.88,130000,433.26,Tons ,56324000
2019,316999,CELERY UNSPECIFIED ,111,Ventura ,13900,34.89,485000,501.97,Tons ,243455000
2019,316999,CELERY UNSPECIFIED ,991,Sum of Others ,48,  ,  ,  ,  ,309120
2019,316999,CELERY UNSPECIFIED ,999, State Totals,20600,32.84,675000,498.85,    ,337036120
2019,218839,CHERIMOYAS ,991,Sum of Others ,80,  ,  ,  ,  ,331100
2019,218839,CHERIMOYAS ,999, State Totals,80,  ,0,  ,    ,331100
2019,213199,CHERRIES SWEET ,13,Contra Costa ,977,1.77,1730,3665.9,Tons ,6342000
2019,213199,CHERRIES SWEET ,17,El Dorado ,50,0.96,48,6000,Tons ,288000
2019,213199,CHERRIES SWEET ,19,Fresno ,4740,2.72,12900,2715.97,Tons ,35036000
2019,213199,CHERRIES SWEET ,29,Kern ,3190,2.73,8700,4833.45,Tons ,42051000
2019,213199,CHERRIES SWEET ,31,Kings ,1460,2.7,3940,5654.31,Tons ,22278000
2019,213199,CHERRIES SWEET ,39,Madera ,390,1.79,698,4422.64,Tons ,3087000
2019,213199,CHERRIES SWEET ,65,Riverside ,15,1,15,3666.67,Tons ,55000
2019,213199,CHERRIES SWEET ,67,Sacramento ,901,0.9,811,1713.93,Tons ,1390000
2019,213199,CHERRIES SWEET ,69,San Benito ,518,1.1,570,650.88,Tons ,371000
2019,213199,CHERRIES SWEET ,77,San Joaquin ,20000,3.74,74700,1179.44,Tons ,88104000
2019,213199,CHERRIES SWEET ,85,Santa Clara ,173,0.3,52,5250,Tons ,273000
2019,213199,CHERRIES SWEET ,99,Stanislaus ,3280,1.91,6270,3637.96,Tons ,22810000
2019,213199,CHERRIES SWEET ,107,Tulare ,2990,1.7,5080,6270.08,Tons ,31852000
2019,213199,CHERRIES SWEET ,991,Sum of Others ,1321,  ,  ,  ,  ,11543200
2019,213199,CHERRIES SWEET ,999, State Totals,40005,2.99,115514,2198.32,    ,265480200
2019,266999,CHESTNUTS ,991,Sum of Others ,6,  ,  ,  ,  ,29310
2019,266999,CHESTNUTS ,999, State Totals,6,  ,0,  ,    ,29310
2019,604999,CHICKENS BROILERS ,47,Merced ,  ,  ,  ,  ,  ,294633000
2019,604999,CHICKENS BROILERS ,77,San Joaquin ,  ,  ,  ,  ,  ,15700000
2019,604999,CHICKENS BROILERS ,999, State Totals,0,  ,0,  ,    ,310333000
2019,601269,CHICKENS PULLETS LAYING ,71,San Bernardino ,  ,  ,  ,  ,  ,2354000
2019,601269,CHICKENS PULLETS LAYING ,999, State Totals,0,  ,0,  ,    ,2354000
2019,609999,CHICKENS UNSPECIFIED ,73,San Diego ,  ,  ,  ,  ,  ,4812000
2019,609999,CHICKENS UNSPECIFIED ,99,Stanislaus ,  ,  ,  ,  ,  ,365786000
2019,609999,CHICKENS UNSPECIFIED ,991,Sum of Others ,  ,  ,  ,  ,  ,150800
2019,609999,CHICKENS UNSPECIFIED ,999, State Totals,0,  ,0,  ,    ,370748800
2019,320999,CHIVES ,991,Sum of Others ,26,  ,  ,  ,  ,3272000
2019,320999,CHIVES ,999, State Totals,26,  ,0,  ,    ,3272000
2019,851999,CHRISTMAS TREES & CUT GREENS ,9,Calaveras ,  ,  ,  ,  ,  ,10200
2019,851999,CHRISTMAS TREES & CUT GREENS ,17,El Dorado ,  ,  ,  ,  ,  ,2416000
2019,851999,CHRISTMAS TREES & CUT GREENS ,21,Glenn ,  ,  ,  ,  ,  ,12000
2019,851999,CHRISTMAS TREES & CUT GREENS ,29,Kern ,5,  ,  ,  ,  ,4000
2019,851999,CHRISTMAS TREES & CUT GREENS ,35,Lassen ,  ,  ,  ,  ,  ,35800
2019,851999,CHRISTMAS TREES & CUT GREENS ,45,Mendocino ,  ,  ,  ,  ,  ,20200
2019,851999,CHRISTMAS TREES & CUT GREENS ,49,Modoc ,  ,  ,  ,  ,  ,4760
2019,851999,CHRISTMAS TREES & CUT GREENS ,57,Nevada ,  ,  ,2100,55.24,Each ,116000
2019,851999,CHRISTMAS TREES & CUT GREENS ,61,Placer ,  ,  ,  ,  ,  ,276000
2019,851999,CHRISTMAS TREES & CUT GREENS ,63,Plumas ,  ,  ,  ,  ,  ,96400
2019,851999,CHRISTMAS TREES & CUT GREENS ,71,San Bernardino ,8,  ,  ,  ,  ,133000
2019,851999,CHRISTMAS TREES & CUT GREENS ,81,San Mateo ,151,  ,  ,  ,  ,330000
2019,851999,CHRISTMAS TREES & CUT GREENS ,85,Santa Clara ,294,  ,  ,  ,  ,406000
2019,851999,CHRISTMAS TREES & CUT GREENS ,89,Shasta ,  ,  ,11100,15.68,Each ,174000
2019,851999,CHRISTMAS TREES & CUT GREENS ,91,Sierra ,  ,  ,  ,  ,  ,1380
2019,851999,CHRISTMAS TREES & CUT GREENS ,93,Siskiyou ,  ,  ,  ,  ,  ,228000
2019,851999,CHRISTMAS TREES & CUT GREENS ,97,Sonoma ,  ,  ,  ,  ,  ,192000
2019,851999,CHRISTMAS TREES & CUT GREENS ,999, State Totals,458,  ,13200,21.97,    ,4455740
2019,398559,CILANTRO ,53,Monterey ,1150,7.6,8740,1559.95,Tons ,13634000
2019,398559,CILANTRO ,111,Ventura ,3800,8.84,33600,684.76,Tons ,23008000
2019,398559,CILANTRO ,991,Sum of Others ,1113,  ,  ,  ,  ,11230460
2019,398559,CILANTRO ,999, State Totals,6063,8.55,42340,865.42,    ,47872460
2019,208059,CITRUS BY-PRODUCTS MISC. ,25,Imperial ,  ,  ,  ,  ,  ,1219000
