Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value
2016,307199,BROCCOLI FRESH MARKET,53,Monterey,43900,7.4,325000,960,Tons,312000000
2016,307199,BROCCOLI FRESH MARKET,999,State Total,58500,7.09,414500,1043.58,,432562000
2016,307299,BROCCOLI PROCESSING,107,Tulare,556,7.25,4030,639.95,Tons,2579000
2016,307299,BROCCOLI PROCESSING,999,State Total,556,7.25,4030,639.95,,2579000
2016,307919,BROCCOLI UNSPECIFIED,19,Fresno,4830,6.29,30400,989.01,Tons,30066000
2016,307919,BROCCOLI UNSPECIFIED,65,Riverside,3990,6.54,26100,905.02,Tons,23621000
2016,307919,BROCCOLI UNSPECIFIED,69,San Benito,1400,7.86,11000,1192.36,Tons,13116000
2016,307919,BROCCOLI UNSPECIFIED,79,San Luis Obispo,8090,5.98,48400,906.57,Tons,43878000
2016,307919,BROCCOLI UNSPECIFIED,83,Santa Barbara,25000,5.8,145000,1025.72,Tons,148729000
2016,307919,BROCCOLI UNSPECIFIED,85,Santa Clara,412,6.89,2840,846.83,Tons,2405000
2016,307919,BROCCOLI UNSPECIFIED,111,Ventura,208,13.89,2890,1360.9,Tons,3933000
2016,307919,BROCCOLI UNSPECIFIED,991,Sum of Others,1319,5.67,7475,899.67,Tons,6725000
2016,307919,BROCCOLI UNSPECIFIED,999,State Total,45249,6.06,274105,994.05,,272473000
2016,308999,BRUSSELS SPROUTS,53,Monterey,3220,10.5,33800,1370,Tons,46306000
2016,308999,BRUSSELS SPROUTS,81,San Mateo,817,10.91,8910,1453.54,Tons,12951000
2016,308999,BRUSSELS SPROUTS,87,Santa Cruz,1190,11.51,13700,1033.94,Tons,14165000
2016,308999,BRUSSELS SPROUTS,991,Sum of Others,28,9.07,254,2357.52,Tons,598810
2016,308999,BRUSSELS SPROUTS,999,State Total,5255,10.78,56664,1306.31,,74020810
2016,309999,CABBAGE CHINESE & SPECIALTY,53,Monterey,980,17.65,17300,730.4,Tons,12636000
2016,309999,CABBAGE CHINESE & SPECIALTY,71,San Bernardino,1120,38.3,42900,212.56,Tons,9119000
2016,309999,CABBAGE CHINESE & SPECIALTY,991,Sum of Others,877,13.97,12250,476.08,Tons,5832000
2016,309999,CABBAGE CHINESE & SPECIALTY,999,State Total,2977,24.34,72450,380.77,,27587000
2016,310999,CABBAGE HEAD,25,Imperial,1650,17.52,28900,509.79,Tons,14733000
2016,310999,CABBAGE HEAD,53,Monterey,5870,21.81,128000,359.2,Tons,45978000
2016,310999,CABBAGE HEAD,65,Riverside,327,9.51,3110,764.95,Tons,2379000
2016,310999,CABBAGE HEAD,71,San Bernardino,30,16.67,500,448,Tons,224000
2016,310999,CABBAGE HEAD,83,Santa Barbara,1320,25.08,33100,396.07,Tons,13110000
2016,310999,CABBAGE HEAD,85,Santa Clara,132,11.44,1510,1289.4,Tons,1947000
2016,310999,CABBAGE HEAD,111,Ventura,3280,24.51,80400,366.85,Tons,29495000
2016,310999,CABBAGE HEAD,991,Sum of Others,1271,13.2,16777,551.95,Tons,9260000
2016,310999,CABBAGE HEAD,999,State Total,13880,21.06,292297,400.71,,117126000
2016,313189,CARROTS FOOD SERVICE,53,Monterey,1600,30.06,48100,352,Tons,16931000
2016,313189,CARROTS FOOD SERVICE,999,State Total,1600,30.06,48100,352,,16931000
2016,313199,CARROTS FRESH MARKET,25,Imperial,4640,17.65,81900,131.62,Tons,10780000
2016,313199,CARROTS FRESH MARKET,53,Monterey,1500,20.47,30700,565.99,Tons,17376000
2016,313199,CARROTS FRESH MARKET,999,State Total,6140,18.34,112600,250.05,,28156000
2016,313299,CARROTS PROCESSING,25,Imperial,10800,29.17,315000,162.72,Tons,51258000
2016,313299,CARROTS PROCESSING,999,State Total,10800,29.17,315000,162.72,,51258000
2016,313999,CARROTS UNSPECIFIED,65,Riverside,5240,33.78,177000,175,Tons,30975000
2016,313999,CARROTS UNSPECIFIED,71,San Bernardino,9,38.56,347,576.37,Tons,200000
2016,313999,CARROTS UNSPECIFIED,93,Siskiyou,630,33.81,21300,99.81,Tons,2126000
2016,313999,CARROTS UNSPECIFIED,111,Ventura,257,40.86,10500,165.33,Tons,1736000
2016,313999,CARROTS UNSPECIFIED,991,Sum of Others,37388,28.36,1060505,421.44,Tons,446940500
2016,313999,CARROTS UNSPECIFIED,999,State Total,43524,29.17,1269652,379.61,,481977500
2016,409999,CATTLE & CALVES UNSPECIFIED,1,Alameda,,,,,,15621000
2016,409999,CATTLE & CALVES UNSPECIFIED,3,Alpine,,,,,,2117000
2016,409999,CATTLE & CALVES UNSPECIFIED,5,Amador,,,,,,10513000
2016,409999,CATTLE & CALVES UNSPECIFIED,7,Butte,,,,,,13463000
2016,409999,CATTLE & CALVES UNSPECIFIED,9,Calaveras,,,,,,5556000
2016,409999,CATTLE & CALVES UNSPECIFIED,11,Colusa,,,,,,13814000
2016,409999,CATTLE & CALVES UNSPECIFIED,13,Contra Costa,,,,,,23267000
2016,409999,CATTLE & CALVES UNSPECIFIED,17,El Dorado,,,,,,8572000
2016,409999,CATTLE & CALVES UNSPECIFIED,21,Glenn,,,,,,36035000
2016,409999,CATTLE & CALVES UNSPECIFIED,23,Humboldt,,,,,,51638000
2016,409999,CATTLE & CALVES UNSPECIFIED,27,Inyo,,,,,,8013000
2016,409999,CATTLE & CALVES UNSPECIFIED,29,Kern,,,,,,308924000
2016,409999,CATTLE & CALVES UNSPECIFIED,31,Kings,,,,,,220137000
2016,409999,CATTLE & CALVES UNSPECIFIED,33,Lake,,,,,,1851000
2016,409999,CATTLE & CALVES UNSPECIFIED,39,Madera,,,,,,62377000
2016,409999,CATTLE & CALVES UNSPECIFIED,41,Marin,,,,,,10543000
2016,409999,CATTLE & CALVES UNSPECIFIED,43,Mariposa,,,,,,28557000
2016,409999,CATTLE & CALVES UNSPECIFIED,45,Mendocino,,,,,,10704000
2016,409999,CATTLE & CALVES UNSPECIFIED,47,Merced,,,,,,296508000
2016,409999,CATTLE & CALVES UNSPECIFIED,51,Mono,,,,,,8603000
2016,409999,CATTLE & CALVES UNSPECIFIED,53,Monterey,,,,,,24752000
2016,409999,CATTLE & CALVES UNSPECIFIED,55,Napa,,,,,,2744000
2016,409999,CATTLE & CALVES UNSPECIFIED,61,Placer,,,,,,8330000
2016,409999,CATTLE & CALVES UNSPECIFIED,63,Plumas,,,,,,190000
2016,409999,CATTLE & CALVES UNSPECIFIED,65,Riverside,,,,,,18370000
2016,409999,CATTLE & CALVES UNSPECIFIED,67,Sacramento,,,,,,21635000
2016,409999,CATTLE & CALVES UNSPECIFIED,71,San Bernardino,,,,,,68032000
2016,409999,CATTLE & CALVES UNSPECIFIED,73,San Diego,,,,,,15841000
2016,409999,CATTLE & CALVES UNSPECIFIED,77,San Joaquin,,,,,,106251000
2016,409999,CATTLE & CALVES UNSPECIFIED,79,San Luis Obispo,,,,,,39984000
2016,409999,CATTLE & CALVES UNSPECIFIED,81,San Mateo,,,,,,1980000
2016,409999,CATTLE & CALVES UNSPECIFIED,83,Santa Barbara,,,,,,30017000
2016,409999,CATTLE & CALVES UNSPECIFIED,91,Sierra,,,,,,160000
2016,409999,CATTLE & CALVES UNSPECIFIED,95,Solano,,,,,,9192000
2016,409999,CATTLE & CALVES UNSPECIFIED,97,Sonoma,,,,,,20562000
2016,409999,CATTLE & CALVES UNSPECIFIED,101,Sutter,,,,,,2669000
2016,409999,CATTLE & CALVES UNSPECIFIED,105,Trinity,,,,,,3227000
2016,409999,CATTLE & CALVES UNSPECIFIED,107,Tulare,,,,,,660400000
2016,409999,CATTLE & CALVES UNSPECIFIED,113,Yolo,,,,,,15730000
2016,409999,CATTLE & CALVES UNSPECIFIED,115,Yuba,,,,,,12432000
2016,409999,CATTLE & CALVES UNSPECIFIED,999,State Total,,,,,,2199311000
2016,404199,CATTLE BEEF BULLS BREEDING,19,Fresno,,,,,,1400000
2016,404199,CATTLE BEEF BULLS BREEDING,999,State Total,,,,,,1400000
2016,404299,CATTLE BEEF COW BREEDING,19,Fresno,,,,,,2689000
2016,404299,CATTLE BEEF COW BREEDING,89,Shasta,,,,,,5270000
2016,404299,CATTLE BEEF COW BREEDING,999,State Total,,,,,,7959000
2016,404499,CATTLE BEEF COWS CULL,63,Plumas,,,,,,555000
2016,404499,CATTLE BEEF COWS CULL,89,Shasta,,,,,,2281000
2016,404499,CATTLE BEEF COWS CULL,91,Sierra,,,,,,87200
2016,404499,CATTLE BEEF COWS CULL,99,Stanislaus,,,,,,17344000
2016,404499,CATTLE BEEF COWS CULL,109,Tuolumne,,,,,,330000
2016,404499,CATTLE BEEF COWS CULL,999,State Total,,,,,,20597200
2016,401499,CATTLE BULLS,35,Lassen,,,,,,1923000
2016,401499,CATTLE BULLS,63,Plumas,,,,,,929000
2016,401499,CATTLE BULLS,69,San Benito,,,,,,299000
2016,401499,CATTLE BULLS,91,Sierra,,,,,,12400
2016,401499,CATTLE BULLS,93,Siskiyou,,,,,,926000
2016,401499,CATTLE BULLS,999,State Total,,,,,,4089400
2016,401999,CATTLE CALVES EXCLUDED UNSPECIFIED,103,Tehama,,,,,,3534000
2016,401999,CATTLE CALVES EXCLUDED UNSPECIFIED,999,State Total,,,,,,3534000
2016,402999,CATTLE CALVES ONLY,15,Del Norte,,,,,,3647000
2016,402999,CATTLE CALVES ONLY,19,Fresno,,,,,,12192000
2016,402999,CATTLE CALVES ONLY,35,Lassen,,,,,,6295000
2016,402999,CATTLE CALVES ONLY,69,San Benito,,,,,,11991000
2016,402999,CATTLE CALVES ONLY,103,Tehama,,,,,,4096000
2016,402999,CATTLE CALVES ONLY,109,Tuolumne,,,,,,9711000
2016,402999,CATTLE CALVES ONLY,999,State Total,,,,,,47932000
2016,403699,CATTLE CALVES VEAL,19,Fresno,,,,,,30310000
2016,403699,CATTLE CALVES VEAL,999,State Total,,,,,,30310000
2016,401199,CATTLE COWS,15,Del Norte,,,,,,10000000
2016,401199,CATTLE COWS,69,San Benito,,,,,,2411000
2016,401199,CATTLE COWS,93,Siskiyou,,,,,,6512000
2016,401199,CATTLE COWS,999,State Total,,,,,,18923000
2016,403299,CATTLE DAIRY COWS BREEDING,19,Fresno,,,,,,134029000
2016,403299,CATTLE DAIRY COWS BREEDING,999,State Total,,,,,,134029000
2016,403399,CATTLE DAIRY HEIFERS REPLACEMENT,39,Madera,,,,,,32400000
2016,403399,CATTLE DAIRY HEIFERS REPLACEMENT,71,San Bernardino,,,,,,34952000
2016,403399,CATTLE DAIRY HEIFERS REPLACEMENT,99,Stanislaus,,,,,,132580000
2016,403399,CATTLE DAIRY HEIFERS REPLACEMENT,103,Tehama,,,,,,2666000
2016,403399,CATTLE DAIRY HEIFERS REPLACEMENT,991,Sum of Others,,,,,,3328000
2016,403399,CATTLE DAIRY HEIFERS REPLACEMENT,999,State Total,,,,,,205926000
2016,401299,CATTLE HEIFERS,35,Lassen,,,,,,9558000
2016,401299,CATTLE HEIFERS,63,Plumas,,,,,,6277000
2016,401299,CATTLE HEIFERS,91,Sierra,,,,,,2593000
2016,401299,CATTLE HEIFERS,999,State Total,,,,,,18428000
2016,404699,CATTLE HEIFERS & STEERS FED,19,Fresno,,,,,,169601000
2016,404699,CATTLE HEIFERS & STEERS FED,25,Imperial,,,,,,400614000
2016,404699,CATTLE HEIFERS & STEERS FED,57,Nevada,,,,,,5996000
2016,404699,CATTLE HEIFERS & STEERS FED,85,Santa Clara,,,,,,3561000
2016,404699,CATTLE HEIFERS & STEERS FED,89,Shasta,,,,,,1298000
2016,404699,CATTLE HEIFERS & STEERS FED,93,Siskiyou,,,,,,14438000
2016,404699,CATTLE HEIFERS & STEERS FED,99,Stanislaus,,,,,,34927000
2016,404699,CATTLE HEIFERS & STEERS FED,103,Tehama,,,,,,6826000
2016,404699,CATTLE HEIFERS & STEERS FED,991,Sum of Others,,,,,,3862000
2016,404699,CATTLE HEIFERS & STEERS FED,999,State Total,,,,,,641123000
2016,403499,CATTLE MILK COWS,23,Humboldt,,,,,,26820000
2016,403499,CATTLE MILK COWS,35,Lassen,,,,,,6217000
2016,403499,CATTLE MILK COWS,999,State Total,,,,,,33037000
2016,403599,CATTLE MILK COWS CULL,19,Fresno,,,,,,26651000
2016,403599,CATTLE MILK COWS CULL,57,Nevada,,,,,,4109000
2016,403599,CATTLE MILK COWS CULL,71,San Bernardino,,,,,,42508000
2016,403599,CATTLE MILK COWS CULL,85,Santa Clara,,,,,,388000
2016,403599,CATTLE MILK COWS CULL,99,Stanislaus,,,,,,61407000
2016,403599,CATTLE MILK COWS CULL,999,State Total,,,,,,135063000
2016,401599,CATTLE STEERS,35,Lassen,,,,,,12996000
2016,401599,CATTLE STEERS,63,Plumas,,,,,,9074000
2016,401599,CATTLE STEERS,91,Sierra,,,,,,3460000
2016,401599,CATTLE STEERS,999,State Total,,,,,,25530000
2016,404599,CATTLE STOCKERS FEEDERS,19,Fresno,,,,,,48003000
2016,404599,CATTLE STOCKERS FEEDERS,53,Monterey,,,,,,43065000
2016,404599,CATTLE STOCKERS FEEDERS,63,Plumas,,,,,,1882000
2016,404599,CATTLE STOCKERS FEEDERS,69,San Benito,,,,,,4969000
2016,404599,CATTLE STOCKERS FEEDERS,89,Shasta,,,,,,8567000
2016,404599,CATTLE STOCKERS FEEDERS,91,Sierra,,,,,,455000
2016,404599,CATTLE STOCKERS FEEDERS,103,Tehama,,,,,,13510000
2016,404599,CATTLE STOCKERS FEEDERS,999,State Total,,,,,,120451000
2016,314189,CAULIFLOWER FOOD SERVICE,53,Monterey,3260,9.63,31400,722.01,Tons,22671000
2016,314189,CAULIFLOWER FOOD SERVICE,999,State Total,3260,9.63,31400,722.01,,22671000
2016,314199,CAULIFLOWER FRESH MARKET,25,Imperial,4430,9.05,40100,899.08,Tons,36053000
2016,314199,CAULIFLOWER FRESH MARKET,53,Monterey,17800,9.61,171000,976,Tons,166896000
2016,314199,CAULIFLOWER FRESH MARKET,991,Sum of Others,39,5.62,219,3680.37,Tons,806000
2016,314199,CAULIFLOWER FRESH MARKET,999,State Total,22269,9.49,211319,964.21,,203755000
2016,314999,CAULIFLOWER UNSPECIFIED,65,Riverside,1420,7.75,11000,998.18,Tons,10980000
2016,314999,CAULIFLOWER UNSPECIFIED,79,San Luis Obispo,2360,11.14,26300,621.06,Tons,16334000
2016,314999,CAULIFLOWER UNSPECIFIED,83,Santa Barbara,8290,10.01,83000,849.12,Tons,70477000
2016,314999,CAULIFLOWER UNSPECIFIED,991,Sum of Others,541,6.27,3394,804.8,Tons,2731500
2016,314999,CAULIFLOWER UNSPECIFIED,999,State Total,12611,9.81,123694,812.67,,100522500
2016,316189,CELERY FOOD SERVICE,53,Monterey,997,32.6,32500,375.02,Tons,12188000
2016,316189,CELERY FOOD SERVICE,999,State Total,997,32.6,32500,375.02,,12188000
2016,316199,CELERY FRESH MARKET,53,Monterey,11700,31.97,374000,400,Tons,149600000
2016,316199,CELERY FRESH MARKET,999,State Total,11700,31.97,374000,400,,149600000
2016,316999,CELERY UNSPECIFIED,65,Riverside,757,26.95,20400,395,Tons,8058000
2016,316999,CELERY UNSPECIFIED,69,San Benito,510,30.2,15400,586.04,Tons,9025000
2016,316999,CELERY UNSPECIFIED,79,San Luis Obispo,394,36.04,14200,325.07,Tons,4616000
2016,316999,CELERY UNSPECIFIED,83,Santa Barbara,4010,29.68,119000,343.89,Tons,40923000
2016,316999,CELERY UNSPECIFIED,85,Santa Clara,393,30.03,11800,437.2,Tons,5159000
2016,316999,CELERY UNSPECIFIED,111,Ventura,13200,32.58,430000,470.61,Tons,202363000
2016,316999,CELERY UNSPECIFIED,991,Sum of Others,1788,20.82,37231,605.9,Tons,22558329
2016,316999,CELERY UNSPECIFIED,999,State Total,21052,30.78,648031,451.68,,292702329
2016,213199,CHERRIES SWEET,13,Contra Costa,580,1.48,858,4659.67,Tons,3998000
2016,213199,CHERRIES SWEET,17,El Dorado,50,0.92,46,7608.7,Tons,350000
2016,213199,CHERRIES SWEET,19,Fresno,3910,2.22,8690,3678.02,Tons,31962000
2016,213199,CHERRIES SWEET,29,Kern,4690,5.93,27800,3805.54,Tons,105794000
2016,213199,CHERRIES SWEET,31,Kings,1370,2.88,3950,4407.85,Tons,17411000
2016,213199,CHERRIES SWEET,39,Madera,590,3.66,2160,3871.3,Tons,8362000
2016,213199,CHERRIES SWEET,65,Riverside,10,1,10,3700,Tons,37000
2016,213199,CHERRIES SWEET,67,Sacramento,1220,1.6,1950,2737.95,Tons,5339000
2016,213199,CHERRIES SWEET,69,San Benito,540,0.34,184,4494.57,Tons,827000
2016,213199,CHERRIES SWEET,77,San Joaquin,19700,1.2,23600,2480.55,Tons,58541000
2016,213199,CHERRIES SWEET,85,Santa Clara,321,0.4,128,3414.06,Tons,437000
2016,213199,CHERRIES SWEET,99,Stanislaus,2610,1.92,5000,3420,Tons,17100000
2016,213199,CHERRIES SWEET,107,Tulare,2480,2.25,5580,4620.07,Tons,25780000
2016,213199,CHERRIES SWEET,991,Sum of Others,43,3.79,163,1865.03,Tons,304000
2016,213199,CHERRIES SWEET,999,State Total,38114,2.1,80119,3447.9,,276242000
2016,604999,CHICKENS BROILERS,47,Merced,,,,,,381036000
2016,604999,CHICKENS BROILERS,63,Plumas,,,,,,2380
2016,604999,CHICKENS BROILERS,77,San Joaquin,,,,,,1824000
2016,604999,CHICKENS BROILERS,999,State Total,,,,,,382862380
2016,601269,CHICKENS PULLETS LAYING,71,San Bernardino,,,,,,2298000
2016,601269,CHICKENS PULLETS LAYING,991,Sum of Others,,,,,,1500000
2016,601269,CHICKENS PULLETS LAYING,999,State Total,,,,,,3798000
2016,609999,CHICKENS UNSPECIFIED,73,San Diego,,,,,,4605000
2016,609999,CHICKENS UNSPECIFIED,99,Stanislaus,,,,,,295132000
2016,609999,CHICKENS UNSPECIFIED,991,Sum of Others,,,,,,407858210
2016,609999,CHICKENS UNSPECIFIED,999,State Total,,,,,,707595210
2016,320999,CHIVES,991,Sum of Others,31,5,155,8361.29,Tons,1296000
2016,320999,CHIVES,999,State Total,31,5,155,8361.29,,1296000
2016,851999,CHRISTMAS TREES & CUT GREENS,9,Calaveras,,,,,,20000
2016,851999,CHRISTMAS TREES & CUT GREENS,17,El Dorado,,,,,,2408000
2016,851999,CHRISTMAS TREES & CUT GREENS,29,Kern,,,,,,9890
2016,851999,CHRISTMAS TREES & CUT GREENS,45,Mendocino,,,,,,17300
2016,851999,CHRISTMAS TREES & CUT GREENS,57,Nevada,42,,,,,82300
2016,851999,CHRISTMAS TREES & CUT GREENS,61,Placer,,,,,,159000
2016,851999,CHRISTMAS TREES & CUT GREENS,65,Riverside,15,,,,,55000
2016,851999,CHRISTMAS TREES & CUT GREENS,71,San Bernardino,62,,,,,587000
2016,851999,CHRISTMAS TREES & CUT GREENS,81,San Mateo,158,,,,,288000
2016,851999,CHRISTMAS TREES & CUT GREENS,85,Santa Clara,168,,,,,322000
2016,851999,CHRISTMAS TREES & CUT GREENS,89,Shasta,,,,,,264000
2016,851999,CHRISTMAS TREES & CUT GREENS,93,Siskiyou,,,,,,214000
2016,851999,CHRISTMAS TREES & CUT GREENS,97,Sonoma,,,,,,236000
2016,851999,CHRISTMAS TREES & CUT GREENS,999,State Total,,,,,,4662490
2016,398559,CILANTRO,53,Monterey,1550,7.35,11400,960.96,Tons,10955000
2016,398559,CILANTRO,111,Ventura,3120,9.17,28600,859.55,Tons,24583000
2016,398559,CILANTRO,991,Sum of Others,2797,6.54,18292,1464.75,Tons,26793281
2016,398559,CILANTRO,999,State Total,7467,7.81,58292,1069.29,,62331281
2016,208059,CITRUS BY-PRODUCTS MISC.,25,Imperial,,,9710,396.81,Tons,3853000
2016,208059,CITRUS BY-PRODUCTS MISC.,29,Kern,,,236000,173.39,Tons,40919000
2016,208059,CITRUS BY-PRODUCTS MISC.,65,Riverside,,,41800,123.3,Tons,5154000
2016,208059,CITRUS BY-PRODUCTS MISC.,999,State Total,,,287510,173.65,,49926000
2016,209999,CITRUS UNSPECIFIED,7,Butte,223,2.2,491,2949.08,Tons,1448000
2016,209999,CITRUS UNSPECIFIED,19,Fresno,1320,10.61,14000,618,Tons,8652000
2016,209999,CITRUS UNSPECIFIED,21,Glenn,245,0.79,194,2979.38,Tons,578000
2016,209999,CITRUS UNSPECIFIED,65,Riverside,442,9.57,4230,1375.65,Tons,5819000
2016,209999,CITRUS UNSPECIFIED,71,San Bernardino,36,,,,Tons,203000
2016,209999,CITRUS UNSPECIFIED,99,Stanislaus,497,,,,Tons,4966000
2016,209999,CITRUS UNSPECIFIED,991,Sum of Others,,,,,Tons,147600
2016,209999,CITRUS UNSPECIFIED,999,State Total,2763,8.48,18915,872.16,,21813600
2016,322999,COLLARD GREENS,991,Sum of Others,255,18.53,4725,2834.65,Tons,13393700
2016,322999,COLLARD GREENS,999,State Total,255,18.53,4725,2834.65,,13393700
2016,111991,CORN GRAIN,11,Colusa,1180,6.29,7420,152.29,Tons,1130000
2016,111991,CORN GRAIN,13,Contra Costa,7410,3.91,29000,153.55,Tons,4453000
2016,111991,CORN GRAIN,21,Glenn,12900,6.22,80200,155.92,Tons,12505000
2016,111991,CORN GRAIN,39,Madera,300,4.13,1240,180.65,Tons,224000
2016,111991,CORN GRAIN,47,Merced,5300,5.72,30300,279.04,Tons,8455000
2016,111991,CORN GRAIN,67,Sacramento,18200,5.3,96400,148.14,Tons,14281000
2016,111991,CORN GRAIN,77,San Joaquin,42300,5.2,220000,155.65,Tons,34243000
2016,111991,CORN GRAIN,95,Solano,4410,4.72,20800,156.83,Tons,3262000
2016,111991,CORN GRAIN,101,Sutter,8310,7.09,58900,177.03,Tons,10427000
2016,111991,CORN GRAIN,103,Tehama,441,5.31,2340,147.86,Tons,346000
2016,111991,CORN GRAIN,107,Tulare,5300,4.94,26200,208.02,Tons,5450000
2016,111991,CORN GRAIN,113,Yolo,5510,6.01,33100,157.01,Tons,5197000
2016,111991,CORN GRAIN,991,Sum of Others,1320,4.88,6440,209.32,Tons,1348000
2016,111991,CORN GRAIN,999,State Total,112881,5.42,612340,165.47,,101321000
2016,111992,CORN SILAGE,19,Fresno,24900,22.93,571000,42,Tons,23982000
2016,111992,CORN SILAGE,21,Glenn,1730,32.02,55400,30,Tons,1662000
2016,111992,CORN SILAGE,31,Kings,45000,25.22,1135000,40.11,Tons,45525000
2016,111992,CORN SILAGE,39,Madera,18000,25.61,461000,38.98,Tons,17971000
2016,111992,CORN SILAGE,47,Merced,91100,28.21,2570000,38.46,Tons,98842000
2016,111992,CORN SILAGE,65,Riverside,1920,30.36,58300,47.98,Tons,2797000
2016,111992,CORN SILAGE,67,Sacramento,6920,27.02,187000,32.28,Tons,6036000
2016,111992,CORN SILAGE,71,San Bernardino,914,23.96,21900,45.16,Tons,989000
2016,111992,CORN SILAGE,77,San Joaquin,34600,27.11,938000,31.31,Tons,29369000
2016,111992,CORN SILAGE,97,Sonoma,184,20.22,3720,48.92,Tons,182000
2016,111992,CORN SILAGE,99,Stanislaus,91200,26.64,2430000,39,Tons,94770000
2016,111992,CORN SILAGE,103,Tehama,633,26.22,16600,41.27,Tons,685000
2016,111992,CORN SILAGE,107,Tulare,158000,26,4108000,44,Tons,180752000
2016,111992,CORN SILAGE,991,Sum of Others,4260,20.4,86900,99.48,Tons,8645000
2016,111992,CORN SILAGE,999,State Total,479361,26.37,12642820,40.51,,512207000
2016,323999,CORN SWEET ALL,13,Contra Costa,4030,10.99,44300,525.01,Tons,23258000
2016,323999,CORN SWEET ALL,19,Fresno,4000,10.65,42600,331.01,Tons,14101000
2016,323999,CORN SWEET ALL,25,Imperial,7410,11.12,82400,500.01,Tons,41201000
2016,323999,CORN SWEET ALL,37,Los Angeles,58,4.67,271,535.06,Tons,145000
2016,323999,CORN SWEET ALL,65,Riverside,1900,10.05,19100,585.39,Tons,11181000
2016,323999,CORN SWEET ALL,71,San Bernardino,15,10.87,163,1509.2,Tons,246000
2016,323999,CORN SWEET ALL,77,San Joaquin,3480,7.64,26600,280.08,Tons,7450000
2016,323999,CORN SWEET ALL,85,Santa Clara,1630,9.51,15500,580.39,Tons,8996000
2016,323999,CORN SWEET ALL,107,Tulare,387,5.3,2050,536.1,Tons,1099000
2016,323999,CORN SWEET ALL,111,Ventura,214,7.52,1610,621.74,Tons,1001000
2016,323999,CORN SWEET ALL,991,Sum of Others,44,7.05,310,1103.23,Tons,342000
2016,323999,CORN SWEET ALL,999,State Total,23168,10.14,234904,464.1,,109020000
2016,121229,COTTON LINT PIMA,19,Fresno,39800,0.73,29000,2701.45,Tons,78342000
2016,121229,COTTON LINT PIMA,29,Kern,20200,0.79,16000,2764,Tons,44224000
2016,121229,COTTON LINT PIMA,31,Kings,80500,0.79,63800,2759.06,Tons,176028000
2016,121229,COTTON LINT PIMA,999,State Total,140500,0.77,108800,2744.43,,298594000
2016,121299,COTTON LINT UNSPECIFIED,47,Merced,40000,0.79,31700,2036.91,Tons,64570000
2016,121299,COTTON LINT UNSPECIFIED,107,Tulare,13600,0.84,11400,1974.91,Tons,22514000
2016,121299,COTTON LINT UNSPECIFIED,991,Sum of Others,219,,,,Tons,307000
2016,121299,COTTON LINT UNSPECIFIED,999,State Total,53819,0.8,43100,2020.51,,87391000
2016,121219,COTTON LINT UPLAND,19,Fresno,8400,0.86,7250,1632.97,Tons,11839000
2016,121219,COTTON LINT UPLAND,21,Glenn,2200,0.88,1930,1595.85,Tons,3080000
2016,121219,COTTON LINT UPLAND,25,Imperial,2000,0.98,1950,1430.26,Tons,2789000
2016,121219,COTTON LINT UPLAND,29,Kern,3480,0.92,3200,1339.06,Tons,4285000
2016,121219,COTTON LINT UPLAND,31,Kings,8540,0.9,7690,1725.1,Tons,13266000
2016,121219,COTTON LINT UPLAND,39,Madera,630,0.82,515,1619.42,Tons,834000
2016,121219,COTTON LINT UPLAND,65,Riverside,4280,1.3,5560,1260.07,Tons,7006000
2016,121219,COTTON LINT UPLAND,999,State Total,29530,0.95,28095,1534.05,,43099000
2016,171519,COTTON SEED PLANTING,29,Kern,,,,,Tons,9750
2016,171519,COTTON SEED PLANTING,107,Tulare,75,1.31,98,271.43,Tons,26600
2016,171519,COTTON SEED PLANTING,999,State Total,75,1.31,98,271.43,,36350
2016,151999,COTTONSEED,19,Fresno,,,55900,232.97,Tons,13023000
2016,151999,COTTONSEED,21,Glenn,,,2640,375,Tons,990000
2016,151999,COTTONSEED,25,Imperial,,,2720,155.51,Tons,423000
2016,151999,COTTONSEED,29,Kern,,,28500,451.93,Tons,12880000
2016,151999,COTTONSEED,31,Kings,,,125000,258.94,Tons,32368000
2016,151999,COTTONSEED,39,Madera,,,858,290.21,Tons,249000
2016,151999,COTTONSEED,47,Merced,,,12400,279.35,Tons,3464000
2016,151999,COTTONSEED,65,Riverside,,,6800,251.03,Tons,1707000
2016,151999,COTTONSEED,107,Tulare,,,18300,270.98,Tons,4959000
2016,151999,COTTONSEED,991,Sum of Others,,,200,379.5,Tons,75900
2016,151999,COTTONSEED,999,State Total,,,253318,276.88,,70138900
2016,325999,CUCUMBERS,73,San Diego,97,10,970,827.84,Tons,803000
2016,325999,CUCUMBERS,77,San Joaquin,2900,7.48,21700,189.77,Tons,4118000
2016,325999,CUCUMBERS,107,Tulare,66,6.39,422,1599.53,Tons,675000
2016,325999,CUCUMBERS,111,Ventura,64,80.31,5140,2317.9,Tons,11914000
2016,325999,CUCUMBERS,991,Sum of Others,172,7.53,1295,947.49,Tons,1227000
2016,325999,CUCUMBERS,999,State Total,3299,8.95,29527,634.57,,18737000
2016,224999,DATES,25,Imperial,2140,2.75,5880,3243.03,Tons,19069000
2016,224999,DATES,65,Riverside,7960,2.75,21900,1842.33,Tons,40347000
